"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2015-08-24","96.6","-1.0932","5.9284","Jacob deGrom",429667,594798,"home_run","hit_into_play_score",,,,,"4","Ryan Howard homers (20) on a fly ball to left field.   Cesar Hernandez scores.    Freddy Galvis scores.","R","L","R","PHI","NYM","X","null","fly_ball",1,1,2015,"-0.93855833333333333333","1.5989333333333333","-0.7840","2.5380","null","514917.00","520471.00",1,1,"Bot","45.45","61.81",,,518595,,"150824_192618","2.7090","-140.5300","-6.2070","-11.5200","34.5690","-12.7530","3.8200","1.8000","390","102.1","33.3890","96.7530","2408","6.7080",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"53.7912","0.600","1.155","2.00",1,0,3,6,7,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2015-08-24","79.7","-0.9943","5.9575","Jacob deGrom",429667,594798,"null","foul",,,,,"7","null","R","L","R","PHI","NYM","S","null","null",1,0,2015,"0.21374166666666666667","-0.55536666666666666667","-0.4660","1.7200","null","514917.00","520471.00",1,1,"Bot","null","null",,,518595,,"150824_192550","0.5260","-116.0260","-0.8450","3.3550","22.1170","-39.2680","3.8200","1.8000","null","null","null","79.5540","2546","6.3090",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"54.1908","null","null","null","null","null","null","null",7,"2","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2015-08-24","78.8","-1.2156","5.7605","Jacob deGrom",429667,594798,"null","blocked_ball",,,,,"13","null","R","L","R","PHI","NYM","B","null","null",0,0,2015,"0.38770000000000000000","-0.8864666666666667","-1.6280","0.5380","null","514917.00","520471.00",1,1,"Bot","null","null",,,518595,,"150824_192525","-1.7860","-114.8170","-2.4290","4.8940","24.0470","-42.0790","3.7600","1.8000","null","null","null","78.4640","2541","6.4530",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"54.0463","null","null","null","null","null","null","null",7,"1","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2015-08-24","78.3","-1.0961","6.0291","Jacob deGrom",546318,594798,"field_out","hit_into_play",,,,,"13","Odubel Herrera lines out to shortstop Ruben Tejada.","R","L","R","PHI","NYM","X",6,"line_drive",2,2,2015,"0.71891666666666666667","-0.17840000000000000000","-0.9630","1.8830","null","514917.00","520471.00",0,1,"Bot","113.33","154.54",,,518595,,"150824_192439","-1.4390","-114.1110","-1.1590","8.0440","20.8510","-35.5820","3.3600","1.5900","160","70.2","13.3350","78.4480","2585","6.3840",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"54.1150","0.434","0.385","0.00",1,0,0,2,6,"5","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2015-08-24","96.1","-0.9912","5.8178","Jacob deGrom",546318,594798,"null","ball",,,,,"13","null","R","L","R","PHI","NYM","B","null","null",1,2,2015,"-1.4228583333333333","0.90520000000000000000","-1.5310","1.1530","null","514917.00","520471.00",0,1,"Bot","null","null",,,518595,,"150824_192411","1.7730","-139.7150","-7.7670","-18.2680","32.9320","-22.4310","3.1300","1.6600","null","null","null","96.4640","2162","6.7420",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"53.7574","null","null","null","null","null","null","null",6,"4","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2015-08-24","96.2","-1.2153","5.8632","Jacob deGrom",546318,594798,"null","ball",,,,,"11","null","R","L","R","PHI","NYM","B","null","null",0,2,2015,"-0.76599166666666666667","1.3696000000000000","-1.3090","4.5510","null","514917.00","520471.00",0,1,"Bot","null","null",,,518595,,"150824_192346","1.1400","-140.0250","-0.3810","-9.0050","33.7860","-16.0180","3.3400","1.5900","null","null","null","96.9660","2299","6.9620",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"53.5377","null","null","null","null","null","null","null",6,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2015-08-24","80.5","-0.9381","5.9551","Jacob deGrom",546318,594798,"null","swinging_strike",,,,,"9","null","R","L","R","PHI","NYM","S","null","null",0,1,2015,"0.31115833333333333333","0.07816666666666666667","0.5170","1.5100","null","514917.00","520471.00",0,1,"Bot","null","null",,,518595,,"150824_192313","2.2560","-117.1680","-2.7650","4.4200","21.5590","-33.2780","3.3600","1.5900","null","null","null","80.4390","null","6.2910",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"54.2088","null","null","null","null","null","null","null",6,"2","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2015-08-24","79.3","-1.0556","5.9579","Jacob deGrom",546318,594798,"null","called_strike",,,,,"5","null","R","L","R","PHI","NYM","S","null","null",0,0,2015,"0.54217500000000000000","0.01080000000000000000","-0.0850","2.9220","null","514917.00","520471.00",0,1,"Bot","null","null",,,518595,,"150824_192247","0.7180","-115.4190","0.5200","6.5130","21.6500","-33.8810","3.5100","1.7200","null","null","null","79.4120","2550","6.4850",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"54.0144","null","null","null","null","null","null","null",6,"1","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2015-08-24","95.1","null","null","Jacob deGrom",520471,594798,"single","hit_into_play_no_out",,,,,"1","Freddy Galvis singles on a line drive to center fielder Juan Lagares.   Cesar Hernandez to 2nd.","R","L","R","PHI","NYM","X","null","line_drive",1,0,2015,"-1.4033750000000000","0.98260000000000000000","-0.3510","2.9490","null","null","514917.00",0,1,"Bot","144.23","83.02",,,"null",,"150824_192154","4.9580","-138.2600","-3.4650","-17.7510","30.2640","-21.5200","3.1400","1.4300","null","90.0","15.0000","null","null","null",415513,594798,"null","null","null","null","null","null","null","null","null","0.848","0.808","0.90",1,1,0,4,5,"2","2-Seam Fastball",0,0,0,0,0,0,0,0,"null","null"
"FT","2015-08-24","95.1","-0.9981","5.8855","Jacob deGrom",520471,594798,"null","ball",,,,,"11","null","R","L","R","PHI","NYM","B","null","null",0,0,2015,"-1.3101333333333333","0.65436666666666666667","-0.8030","4.3280","null","null","514917.00",0,1,"Bot","null","null",,,518595,,"150824_192107","3.1730","-138.3570","0.7340","-16.1660","35.5260","-26.0470","3.2700","1.5500","null","null","null","95.3220","2132","6.8370",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"53.6620","null","null","null","null","null","null","null",5,"1","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2015-08-24","96.5","-1.0422","5.8346","Jacob deGrom",514917,594798,"walk","ball",,,,,"14","Cesar Hernandez walks.","R","L","R","PHI","NYM","B","null","null",4,2,2015,"-0.78825833333333333333","1.4498666666666667","1.8610","2.1460","null","null","null",0,1,"Bot","null","null",,,518595,,"150824_192032","8.8100","-140.0260","-6.6940","-9.3420","32.9220","-14.8640","3.2800","1.5300","null","null","null","97.1050","2211","6.9800",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"53.5191","null","null","0.70",1,0,0,"null",4,"8","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2015-08-24","96.5","-1.0117","5.9133","Jacob deGrom",514917,594798,"null","ball",,,,,"12","null","R","L","R","PHI","NYM","B","null","null",3,2,2015,"-0.92881666666666666667","1.4111666666666667","1.0280","3.6820","null","null","null",0,1,"Bot","null","null",,,518595,,"150824_192016","7.1520","-140.2530","-2.5930","-11.2780","35.9570","-15.5160","3.2800","1.5300","null","null","null","96.9550","null","6.9850",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"53.5149","null","null","null","null","null","null","null",4,"7","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2015-08-24","88.1","-1.0695","5.7324","Jacob deGrom",514917,594798,"null","ball",,,,,"13","null","R","L","R","PHI","NYM","B","null","null",2,2,2015,"-1.5550666666666667","0.68446666666666666667","-0.7820","1.0780","null","null","null",0,1,"Bot","null","null",,,518595,,"150824_191959","3.8660","-128.1690","-5.7550","-16.9010","28.3400","-26.5200","3.3400","1.5300","null","null","null","88.9010","1638","7.0390",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"53.4604","null","null","null","null","null","null","null",4,"6","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2015-08-24","96.6","-1.0268","5.6780","Jacob deGrom",514917,594798,"null","foul",,,,,"12","null","R","L","R","PHI","NYM","S","null","null",2,2,2015,"-0.83557500000000000000","1.5057666666666667","1.1690","3.0840","null","null","null",0,1,"Bot","null","null",,,518595,,"150824_191941","7.1730","-140.3640","-4.4280","-10.0430","34.0420","-14.0640","3.2800","1.5300","null","null","null","97.5010","2249","7.1330",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"53.3665","null","null","null","null","null","null","null",4,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2015-08-24","88.8","-1.1778","5.8118","Jacob deGrom",514917,594798,"null","ball",,,,,"14","null","R","L","R","PHI","NYM","B","null","null",1,2,2015,"0.04674166666666666667","0.56263333333333333333","1.2170","0.5980","null","null","null",0,1,"Bot","null","null",,,518595,,"150824_191926","5.2250","-129.0970","-6.9270","2.1540","25.9140","-27.8110","3.3800","1.5800","null","null","null","89.4660","2458","6.7900",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"53.7097","null","null","null","null","null","null","null",4,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2015-08-24","95.7","-0.9944","5.6351","Jacob deGrom",514917,594798,"null","foul",,,,,"12","null","R","L","R","PHI","NYM","S","null","null",1,1,2015,"-0.81330833333333333333","1.4369666666666667","0.8580","2.9260","null","null","null",0,1,"Bot","null","null",,,518595,,"150824_191804","6.3220","-139.1380","-4.4860","-9.5670","33.2250","-15.2930","3.2800","1.5300","3","64.9","-62.9490","96.8850","2223","7.2710",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"53.2281","null","null","null","null","null","null","null",4,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2015-08-24","86.8","-1.1804","5.6456","Jacob deGrom",514917,594798,"null","ball",,,,,"2","null","R","L","R","PHI","NYM","B","null","null",0,1,2015,"-0.83000833333333333333","0.68733333333333333333","-0.0420","3.5260","null","null","null",0,1,"Bot","null","null",,,518595,,"150824_191752","4.1110","-126.2980","0.3130","-8.0630","27.7600","-26.6540","3.4200","1.5300","null","null","null","null","null","null",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"53.7478","null","null","null","null","null","null","null",4,"2","Changeup",0,0,0,0,0,0,0,0,"null","null"
"FT","2015-08-24","94.8","-1.0609","5.6714","Jacob deGrom",514917,594798,"null","called_strike",,,,,"6","null","R","L","R","PHI","NYM","S","null","null",0,0,2015,"-1.4854833333333333","1.13453333333333333333","0.4160","2.3770","null","null","null",0,1,"Bot","null","null",,,518595,,"150824_191735","6.9990","-137.8170","-4.9750","-18.6090","32.4260","-19.6320","3.4400","1.7200","null","null","null","95.2100","2139","6.8280",415513,594798,518595,502517,527038,431151,514913,493316,501571,150212,"53.6718","null","null","null","null","null","null","null",4,"1","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2015-08-18","95.3","-1.1159","5.8999","Jacob deGrom",592518,594798,"single","hit_into_play_no_out",,,,,"5","Manny Machado singles on a sharp ground ball to left fielder Michael Conforto.","R","R","R","BAL","NYM","X","null","ground_ball",3,1,2015,"-0.59899166666666666667","1.5401666666666667","-0.2740","2.4220","null","null","null",2,8,"Bot","55.15","112.72",,,518595,,"150818_220505","3.3050","-138.5980","-6.6790","-6.5720","29.8100","-13.8310","3.7800","1.7900","99","111.9","3.3660","96.2950","2478","6.6340",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.8669","0.637","0.587","0.90",1,1,0,4,62,"5","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2015-08-18","95.0","-1.0536","6.0067","Jacob deGrom",592518,594798,"null","ball",,,,,"12","null","R","R","R","BAL","NYM","B","null","null",2,1,2015,"-0.89820000000000000000","1.5100666666666667","1.1560","2.8820","null","null","null",2,8,"Bot","null","null",,,518595,,"150818_220446","7.1980","-138.0560","-5.8820","-10.7710","27.7290","-14.2810","3.6900","1.7100","null","null","null","96.5250","2370","6.7940",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.7070","null","null","null","null","null","null","null",62,"4","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2015-08-18","95.4","-1.1080","5.9069","Jacob deGrom",592518,594798,"null","ball",,,,,"12","null","R","R","R","BAL","NYM","B","null","null",1,1,2015,"-0.75903333333333333333","1.5143666666666667","1.3560","2.7650","null","null","null",2,8,"Bot","null","null",,,518595,,"150818_220432","7.6990","-138.6340","-5.6170","-8.8390","29.3770","-14.1470","3.7200","1.7500","null","null","null","97.0810","2486","6.9740",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.5273","null","null","null","null","null","null","null",62,"3","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"CU","2015-08-18","81.8","-1.1384","5.9886","Jacob deGrom",592518,594798,"null","ball",,,,,"14","null","R","R","R","BAL","NYM","B","null","null",0,1,2015,"0.57557500000000000000","-0.05083333333333333333","0.7900","0.5830","null","null","null",2,8,"Bot","null","null",,,518595,,"150818_220416","2.5790","-118.8830","-5.2050","7.3260","20.6080","-34.6340","3.7500","1.8200","null","null","null","82.0940","2750","6.1670",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"54.3338","null","null","null","null","null","null","null",62,"2","Curveball",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2015-08-18","95.9","-1.1184","5.8166","Jacob deGrom",592518,594798,"null","called_strike",,,,,"3","null","R","R","R","BAL","NYM","S","null","null",0,0,2015,"-1.09442500000000000000","1.4427000000000000","0.5840","3.2160","null","null","null",2,8,"Bot","null","null",,,518595,,"150818_220404","6.3830","-139.4120","-4.4950","-13.5630","32.8930","-15.1240","3.8200","1.7800","null","null","null","96.8230","2286","6.8080",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.6928","null","null","null","null","null","null","null",62,"1","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"CU","2015-08-18","81.4","-1.0497","5.9038","Jacob deGrom",625329,594798,"field_out","hit_into_play",,,,,"14","Henry Urrutia flies out to center fielder Yoenis Cespedes.","R","L","R","BAL","NYM","X",8,"fly_ball",0,0,2015,"0.40857500000000000000","0.18996666666666666667","0.5020","1.2550","null","null","null",1,8,"Bot","103.63","79.99",,,518595,,"150818_220321","2.3100","-118.3770","-4.2600","5.5660","19.5950","-32.2040","3.8000","1.7400","278","80.4","30.5630","82.0960","2694","6.3380",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"54.1630","0.048","0.054","0.00",1,0,0,3,61,"1","Curveball",1,3,1,3,3,1,1,3,"Standard","Standard"
"CH","2015-08-18","85.7","-1.1960","5.9803","Jacob deGrom",429666,594798,"field_out","hit_into_play",,,,,"6","J.   Hardy grounds out, shortstop Wilmer Flores to first baseman Lucas Duda.","R","R","R","BAL","NYM","X",6,"ground_ball",1,1,2015,"-0.92464166666666666667","1.3251666666666667","0.4200","2.3280","null","null","null",0,8,"Bot","113.33","153.32",,,518595,,"150818_220249","5.3360","-124.5490","-4.6810","-9.0500","22.7670","-19.6450","3.4400","1.5500","10","72.0","-13.5600","86.7230","1688","6.6040",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.8976","0.051","0.052","0.00",1,0,0,2,60,"3","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2015-08-18","94.1","-1.1396","5.9277","Jacob deGrom",429666,594798,"null","called_strike",,,,,"6","null","R","R","R","BAL","NYM","S","null","null",1,0,2015,"-0.76320833333333333333","1.3395000000000000","0.6180","2.2340","null","null","null",0,8,"Bot","null","null",,,518595,,"150818_220238","5.6000","-136.6520","-6.5860","-8.6810","27.7860","-16.9520","3.2700","1.5700","null","null","null","95.3520","2293","6.7580",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.7434","null","null","null","null","null","null","null",60,"2","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2015-08-18","89.0","-1.2470","5.7794","Jacob deGrom",429666,594798,"null","ball",,,,,"14","null","R","R","R","BAL","NYM","B","null","null",0,0,2015,"-0.07015833333333333333","0.82636666666666666667","1.0130","1.1730","null","null","null",0,8,"Bot","null","null",,,518595,,"150818_220227","5.4920","-129.2890","-6.9280","0.7500","21.5900","-24.5530","3.3000","1.6100","null","null","null","90.3420","2558","6.5830",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.9180","null","null","null","null","null","null","null",60,"1","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"CU","2015-08-18","79.0","-0.9986","6.1082","Jacob deGrom",502182,594798,"strikeout","swinging_strike",,,,,"7","Steve Clevenger strikes out swinging.","R","L","R","BAL","NYM","S",2,"null",0,2,2015,"0.51434166666666666667","-0.33033333333333333333","-0.6430","1.5790","null","null","null",2,7,"Bot","null","null",,,518595,,"150818_215409","-0.4880","-115.0470","-2.1500","6.3900","15.5070","-37.2090","3.3500","1.5600","null","null","null","79.8280","2534","6.0210",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"54.4806","null","null","0.00",1,0,0,"null",56,"4","Curveball",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2015-08-18","96.2","-1.1825","5.8007","Jacob deGrom",502182,594798,"null","foul",,,,,"7","null","R","L","R","BAL","NYM","S","null","null",0,2,2015,"-1.06241666666666666667","1.3137000000000000","-0.4690","1.7930","null","null","null",2,7,"Bot","null","null",,,518595,,"150818_215353","4.2910","-139.8170","-7.8920","-13.5020","26.0210","-16.4430","3.3500","1.5600","270","95.7","19.6180","98.0250","2375","6.8290",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.6726","null","null","null","null","null","null","null",56,"3","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"CU","2015-08-18","79.0","-1.1134","5.9276","Jacob deGrom",502182,594798,"null","swinging_strike",,,,,"13","null","R","L","R","BAL","NYM","S","null","null",0,1,2015,"0.89844166666666666667","-0.45073333333333333333","-0.1890","0.6970","null","null","null",2,7,"Bot","null","null",,,518595,,"150818_215337","-0.0330","-115.1110","-3.6490","10.1230","17.2940","-38.3160","3.3500","1.5600","null","null","null","79.8540","2614","6.2440",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"54.2570","null","null","null","null","null","null","null",56,"2","Curveball",1,3,1,3,3,1,1,3,"Standard","Standard"
"CU","2015-08-18","79.5","-1.0817","5.9817","Jacob deGrom",502182,594798,"null","called_strike",,,,,"13","null","R","L","R","BAL","NYM","S","null","null",0,0,2015,"0.72309166666666666667","-0.24003333333333333333","-0.8840","2.0760","null","null","null",2,7,"Bot","null","null",,,518595,,"150818_215326","-1.0970","-115.7540","-1.0770","8.2900","22.1410","-36.2560","3.4200","1.6200","null","null","null","79.6490","2551","6.2270",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"54.2739","null","null","null","null","null","null","null",56,"1","Curveball",1,3,1,3,3,1,1,3,"Standard","Standard"
"CH","2015-08-18","86.5","-1.1942","5.8888","Jacob deGrom",570731,594798,"field_out","hit_into_play",,,,,"6","Jonathan Schoop grounds out sharply, third baseman Daniel Murphy to first baseman Lucas Duda.","R","R","R","BAL","NYM","X",5,"ground_ball",0,0,2015,"-0.75346666666666666667","1.4957333333333333","0.4360","2.6250","null","null","null",1,7,"Bot","105.45","170.29",,,518595,,"150818_215254","5.0320","-125.7680","-4.3390","-7.2220","24.0960","-17.5420","3.6300","1.7000","11","83.5","-16.5620","87.6610","1600","6.7520",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.7495","0.083","0.062","0.00",1,0,0,2,55,"1","Changeup",1,3,1,3,3,1,1,3,"Strategic","Standard"
"FF","2015-08-18","94.0","-1.0796","5.8967","Jacob deGrom",446308,594798,"field_out","hit_into_play",,,,,"12","Matt Wieters pops out to second baseman Kelly Johnson in foul territory.","R","L","R","BAL","NYM","X",4,"popup",2,1,2015,"-0.32761666666666666667","1.7236333333333333","1.0220","3.1070","null","null","null",0,7,"Bot","186.65","158.78",,,518595,,"150818_215217","5.3510","-136.6850","-5.3300","-2.7340","25.5100","-11.6640","3.8000","1.8100","224","77.9","52.3320","95.5660","2321","6.6990",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.8018","0.041","0.040","0.00",1,0,0,3,54,"4","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FF","2015-08-18","94.3","-1.1190","5.8907","Jacob deGrom",446308,594798,"null","swinging_strike",,,,,"2","null","R","L","R","BAL","NYM","S","null","null",2,0,2015,"-0.76042500000000000000","1.6720333333333333","0.1390","3.3410","null","null","null",0,7,"Bot","null","null",,,518595,,"150818_215203","4.5100","-137.1280","-4.7270","-8.6700","28.7230","-12.4280","3.8000","1.8100","null","null","null","95.5760","2339","6.7160",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.7857","null","null","null","null","null","null","null",54,"3","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FF","2015-08-18","93.4","-1.1783","5.9077","Jacob deGrom",446308,594798,"null","ball",,,,,"3","null","R","L","R","BAL","NYM","B","null","null",1,0,2015,"-0.83557500000000000000","1.7050000000000000","0.7850","3.6090","null","null","null",0,7,"Bot","null","null",,,518595,,"150818_215150","6.4430","-135.9110","-3.9950","-9.5940","26.6200","-12.2320","3.8000","1.9000","null","null","null","95.0250","2362","6.8010",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.7005","null","null","null","null","null","null","null",54,"2","4-Seam Fastball",1,3,1,3,3,1,1,3,"Strategic","Standard"
"CU","2015-08-18","79.7","-1.1353","6.2394","Jacob deGrom",446308,594798,"null","ball",,,,,"14","null","R","L","R","BAL","NYM","B","null","null",0,0,2015,"0.55052500000000000000","-0.17123333333333333333","0.4530","1.3040","null","null","null",0,7,"Bot","null","null",,,518595,,"150818_215139","2.1060","-115.9180","-3.0670","6.7440","18.9580","-35.6660","3.7300","1.8300","null","null","null","null","null","null",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"54.3455","null","null","null","null","null","null","null",54,"1","Curveball",1,3,1,3,3,1,1,3,"null","null"
"FT","2015-08-18","95.9","-1.0822","5.9256","Jacob deGrom",448801,594798,"strikeout","swinging_strike",,,,,"11","Chris Davis strikes out swinging.","R","L","R","BAL","NYM","S",2,"null",0,2,2015,"-1.2224583333333333","1.2864666666666667","-1.4440","3.3230","null","null","null",2,6,"Bot","null","null",,,518595,,"150818_213848","1.7550","-139.5340","-3.8350","-15.5110","30.8960","-17.1230","3.7000","1.6800","null","null","null","96.7070","2244","6.4800",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"54.0210","null","null","0.00",1,0,0,"null",48,"5","2-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"CU","2015-08-18","81.7","-0.9823","5.9007","Jacob deGrom",448801,594798,"null","foul",,,,,"14","null","R","L","R","BAL","NYM","S","null","null",0,2,2015,"0.61732500000000000000","0.31323333333333333333","0.0030","1.4570","null","null","null",2,6,"Bot","null","null",,,518595,,"150818_213823","0.3910","-118.8660","-4.1880","7.8060","19.4250","-30.9550","3.7000","1.6800","23","89.0","-2.6700","82.5130","794","6.3670",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"54.1341","null","null","null","null","null","null","null",48,"4","Curveball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FF","2015-08-18","96.3","-1.0723","5.7757","Jacob deGrom",448801,594798,"null","foul",,,,,"1","null","R","L","R","BAL","NYM","S","null","null",0,2,2015,"-0.51270833333333333333","1.4412666666666667","-0.4580","3.7160","null","null","null",2,6,"Bot","null","null",,,518595,,"150818_213804","2.3900","-140.1070","-3.3610","-5.5140","29.4500","-14.7640","3.7000","1.6800","null","null","null","97.5990","2363","6.6980",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.8029","null","null","null","null","null","null","null",48,"3","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FF","2015-08-18","96.0","-1.2009","5.9209","Jacob deGrom",448801,594798,"null","foul",,,,,"6","null","R","L","R","BAL","NYM","S","null","null",0,1,2015,"-0.52801666666666666667","1.7379666666666667","0.4810","2.3920","null","null","null",2,6,"Bot","null","null",,,518595,,"150818_213743","5.1770","-139.5280","-7.3680","-5.5960","33.5040","-11.0990","3.7000","1.6800","null","null","null","96.6970","2404","6.7050",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.7957","null","null","null","null","null","null","null",48,"2","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FF","2015-08-18","94.8","-1.0631","6.0374","Jacob deGrom",448801,594798,"null","foul",,,,,"11","null","R","L","R","BAL","NYM","S","null","null",0,0,2015,"-0.67831666666666666667","1.3237333333333333","-0.1580","4.1940","null","null","null",2,6,"Bot","null","null",,,518595,,"150818_213725","3.4260","-138.0330","-1.6680","-7.6650","28.3910","-16.8520","3.7000","1.6800","null","null","null","96.5150","2387","6.8310",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.6701","null","null","null","null","null","null","null",48,"1","4-Seam Fastball",1,3,1,3,3,1,1,3,"Infield shift","Standard"
"FF","2015-08-18","95.6","-0.9973","5.7684","Jacob deGrom",430945,594798,"field_out","hit_into_play",,,,,"12","Adam Jones grounds out, second baseman Kelly Johnson to first baseman Lucas Duda.","R","R","R","BAL","NYM","X",4,"ground_ball",2,2,2015,"-0.41807500000000000000","1.9013666666666667","1.5700","3.6480","null","null","null",1,6,"Bot","151.51","156.96",,,518595,,"150818_213640","6.8320","-139.0030","-4.4480","-4.0980","27.5590","-8.5910","3.6700","1.7500","130","71.0","12.0240","97.0910","2437","6.7120",415432,594798,518595,446263,430637,502517,527038,624424,493316,434158,"53.7888","0.400","0.339","0.00",1,0,0,2,47,"5","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
