"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2018-09-26","92.6","-1.2283","5.4408","Jacob deGrom",622666,594798,"field_out","hit_into_play",,,,,"4","Johan Camargo grounds out softly, pitcher Jacob deGrom to first baseman Dominic Smith.  ","R","L","R","NYM","ATL","X",1,"ground_ball",2,2,2018,"0.3364","0.4049","-0.5859","2.7130","null","null","null",0,8,"Top","130.22","194.67",,,519023,,"180927_015251","0.9054","-135.0341","-2.1120","3.9793","28.5887","-26.8984","3.4320","1.6083","3","92.5","-44.4340","93.5730","2592","6.6850",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.8145","0.071","0.060","0.00",1,0,0,2,53,"5","Slider",1,0,0,1,0,1,0,1,"Strategic","Standard"
"SL","2018-09-26","93.0","-1.2038","5.4166","Jacob deGrom",622666,594798,"null","ball",,,,,"11","null","R","L","R","NYM","ATL","B","null","null",1,2,2018,"0.3128","0.3414","-1.1923","2.7649","null","null","null",0,8,"Top","null","null",,,519023,,"180927_015252","-0.6727","-135.6258","-1.8350","4.0625","28.8906","-27.6943","3.4566","1.6329","null","null","null","94.0670","2484","6.7380",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.7620","null","null","null","null","null","null","null",53,"4","Slider",1,0,0,1,0,1,0,1,"Strategic","Standard"
"SL","2018-09-26","92.2","-1.1591","5.3326","Jacob deGrom",622666,594798,"null","called_strike",,,,,"12","null","R","L","R","NYM","ATL","S","null","null",1,1,2018,"0.2529","0.3698","0.5098","3.7229","null","null","null",0,8,"Top","null","null",,,519023,,"180927_015251","3.7190","-134.3023","0.9229","2.2916","29.1807","-28.0372","3.4566","1.6329","null","null","null","93.0320","2486","6.7340",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.7652","null","null","null","null","null","null","null",53,"3","Slider",1,0,0,1,0,1,0,1,"Strategic","Standard"
"FF","2018-09-26","98.0","-1.2183","5.3929","Jacob deGrom",622666,594798,"null","foul",,,,,"13","null","R","L","R","NYM","ATL","S","null","null",1,0,2018,"-0.5010","1.4699","-0.8931","2.3856","null","null","null",0,8,"Top","null","null",,,519023,,"180927_015250","2.0679","-142.7976","-6.1499","-7.4094","32.5370","-10.6109","3.4566","1.6820","null","null","null","98.8860","2482","6.6870",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.8128","null","null","null","null","null","null","null",53,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard"
"CH","2018-09-26","90.0","-0.9807","5.4242","Jacob deGrom",622666,594798,"null","ball",,,,,"13","null","R","L","R","NYM","ATL","B","null","null",0,0,2018,"-0.9003","0.6581","-0.0788","0.6979","null","null","null",0,8,"Top","null","null",,,519023,,"180927_015250","4.2896","-131.0631","-7.3542","-11.6017","26.7995","-22.9954","3.4320","1.6083","null","null","null","91.7530","1835","7.2300",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.2700","null","null","null","null","null","null","null",53,"1","Changeup",1,0,0,1,0,1,0,1,"Strategic","Standard"
"SL","2018-09-26","93.1","-1.2662","5.3995","Jacob deGrom",455976,594798,"strikeout","called_strike",,,,,"1","Nick Markakis called out on strikes.  ","R","L","R","NYM","ATL","S",2,"null",1,2,2018,"0.2226","0.3061","-0.7031","2.9289","null","null","null",2,7,"Top","null","null",,,519023,,"180927_015332","0.9609","-135.7470","-1.3492","2.6172","25.6877","-28.2459","3.4103","1.6082","null","null","null","94.2560","2638","6.5550",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.9445","null","null","0.00",1,0,0,"null",48,"4","Slider",1,0,0,1,0,1,0,1,"Strategic","Strategic"
"SL","2018-09-26","92.8","-1.2214","5.3016","Jacob deGrom",455976,594798,"null","called_strike",,,,,"3","null","R","L","R","NYM","ATL","S","null","null",1,1,2018,"0.3463","0.4677","0.4229","2.9268","null","null","null",2,7,"Top","null","null",,,519023,,"180927_015333","3.4735","-135.3379","-1.4257","3.6858","25.6473","-26.2093","3.3829","1.6082","null","null","null","94.1450","2543","6.6640",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.8355","null","null","null","null","null","null","null",48,"3","Slider",1,0,0,1,0,1,0,1,"Strategic","Strategic"
"CU","2018-09-26","83.0","-1.0208","5.4403","Jacob deGrom",455976,594798,"null","called_strike",,,,,"4","null","R","L","R","NYM","ATL","S","null","null",1,0,2018,"0.5473","-0.4003","-0.6190","2.2025","null","null","null",2,7,"Top","null","null",,,519023,,"180927_015332","-0.1560","-121.0363","-0.2350","5.4700","21.3574","-36.3007","3.4810","1.5836","null","null","null","83.8050","2706","6.4880",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"54.0111","null","null","null","null","null","null","null",48,"2","Curveball",1,0,0,1,0,1,0,1,"Strategic","Strategic"
"CH","2018-09-26","89.5","-1.0270","5.3749","Jacob deGrom",455976,594798,"null","ball",,,,,"11","null","R","L","R","NYM","ATL","B","null","null",0,0,2018,"-1.0236","0.5581","-1.2848","3.2966","null","null","null",2,7,"Top","null","null",,,519023,,"180927_015332","1.6518","-130.5756","-0.4028","-12.5280","26.5335","-25.5977","3.4810","1.6082","null","null","null","91.7660","1781","7.4330",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.0666","null","null","null","null","null","null","null",48,"1","Changeup",1,0,0,1,0,1,0,1,"Strategic","Strategic"
"SL","2018-09-26","91.8","-0.9824","5.4189","Jacob deGrom",518692,594798,"field_out","hit_into_play",,,,,"12","Freddie Freeman grounds out softly, first baseman Dominic Smith to pitcher Jacob deGrom.  ","R","L","R","NYM","ATL","X",3,"ground_ball",1,2,2018,"0.4298","0.4845","1.4450","2.5745","null","null","null",1,7,"Top","130.22","190.11",,,519023,,"180927_015340","5.2366","-133.6938","-2.4634","4.1732","26.6706","-25.9895","3.4319","1.6802","80","47.6","15.1360","92.5960","2446","6.5510",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.9484","0.108","0.096","0.00",1,0,0,1,47,"5","Slider",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2018-09-26","98.5","-1.0501","5.3502","Jacob deGrom",518692,594798,"null","foul",,,,,"6","null","R","L","R","NYM","ATL","S","null","null",1,2,2018,"-0.6106","1.4788","0.3152","2.7506","null","null","null",1,7,"Top","null","null",,,519023,,"180927_015340","5.1726","-143.4188","-5.1062","-9.6991","33.2903","-10.6076","3.4565","1.6573","null","null","null","99.1230","2662","6.6120",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.8880","null","null","null","null","null","null","null",47,"4","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CH","2018-09-26","90.7","-0.9872","5.3016","Jacob deGrom",518692,594798,"null","foul",,,,,"4","null","R","L","R","NYM","ATL","S","null","null",1,1,2018,"-1.1167","0.6056","-0.7148","2.3921","null","null","null",1,7,"Top","null","null",,,519023,,"180927_015340","3.2010","-132.2762","-2.7661","-14.1720","27.7148","-24.4430","3.4565","1.6328","null","null","null","92.4290","1760","7.1610",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.3384","null","null","null","null","null","null","null",47,"3","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CH","2018-09-26","91.1","-0.9758","5.3703","Jacob deGrom",518692,594798,"null","ball",,,,,"13","null","R","L","R","NYM","ATL","B","null","null",0,1,2018,"-1.0215","0.5248","-0.9740","1.6739","null","null","null",1,7,"Top","null","null",,,519023,,"180927_015340","2.2920","-132.8436","-4.6615","-12.9022","27.1534","-25.0042","3.4565","1.6328","null","null","null","92.7390","1799","7.0470",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.4522","null","null","null","null","null","null","null",47,"2","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CH","2018-09-26","90.1","-0.9159","5.3261","Jacob deGrom",518692,594798,"null","called_strike",,,,,"11","null","R","L","R","NYM","ATL","S","null","null",0,0,2018,"-1.0285","0.0710","-0.8472","2.8095","null","null","null",1,7,"Top","null","null",,,519023,,"180927_015340","2.4746","-131.5227","-0.5171","-12.8458","26.2517","-31.3788","3.5298","1.6326","null","null","null","92.1350","1777","7.2060",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.2936","null","null","null","null","null","null","null",47,"1","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2018-09-26","98.4","-1.1802","5.3322","Jacob deGrom",542255,594798,"field_out","hit_into_play",,,,,"1","Ender Inciarte lines out to second baseman Jeff McNeil.  ","R","L","R","NYM","ATL","X",4,"line_drive",1,2,2018,"-0.3632","1.3663","-0.3362","2.8004","null","null","null",0,7,"Top","149.48","155.64",,,519023,,"180927_015347","3.1849","-143.4519","-4.7163","-5.8274","32.4993","-12.0820","3.2602","1.5590","166","86.2","11.6130","99.6480","2496","6.8330",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.6660","0.782","0.732","0.00",1,0,0,4,46,"4","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-09-26","92.7","-1.1276","5.3923","Jacob deGrom",542255,594798,"null","called_strike",,,,,"2","null","R","L","R","NYM","ATL","S","null","null",1,1,2018,"0.3349","0.3115","0.0246","2.9745","null","null","null",0,7,"Top","null","null",,,519023,,"180927_015347","2.2213","-135.0616","-1.1057","3.6718","28.4529","-28.2881","3.1620","1.4853","null","null","null","93.4130","2554","6.5690",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.9306","null","null","null","null","null","null","null",46,"3","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2018-09-26","96.4","-1.0712","5.3601","Jacob deGrom",542255,594798,"null","foul",,,,,"2","null","R","L","R","NYM","ATL","S","null","null",1,0,2018,"-0.3593","1.4827","0.2559","3.2482","null","null","null",0,7,"Top","null","null",,,519023,,"180927_015347","4.3988","-140.4082","-3.4982","-5.8194","31.9529","-11.6885","3.2602","1.5099","204","73.3","38.9187","97.3090","2461","6.7650",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.7344","null","null","null","null","null","null","null",46,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2018-09-26","89.6","-0.9874","5.4044","Jacob deGrom",542255,594798,"null","ball",,,,,"11","null","R","L","R","NYM","ATL","B","null","null",0,0,2018,"-1.0182","0.3493","-1.6014","2.5159","null","null","null",0,7,"Top","null","null",,,519023,,"180927_015347","0.7236","-130.7408","-1.9655","-12.2001","27.7016","-27.7936","3.3183","1.5836","null","null","null","91.4370","1654","7.2600",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.2390","null","null","null","null","null","null","null",46,"1","Changeup",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-09-26","91.7","-0.9665","5.3421","Jacob deGrom",660670,594798,"strikeout","swinging_strike",,,,,"14","Ronald Acuna strikes out swinging.  Wild pitch by pitcher Jacob deGrom.   Ronald Acuna to 1st.  ","R","R","R","NYM","ATL","S","null","null",2,2,2018,"0.4693","0.2384","1.4547","1.3169","null","null","null",2,6,"Top","null","null",,,519023,,"180927_004049","5.1520","-133.6611","-4.9544","4.7174","26.9461","-28.4266","3.4810","1.6328","null","null","null","93.0870","2778","6.8760",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.6240","null","null","0.00",1,0,0,"null",39,"7","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-09-26","93.1","-1.0105","5.3772","Jacob deGrom",660670,594798,"null","ball",,,,,"14","null","R","R","R","NYM","ATL","B","null","null",1,2,2018,"0.2871","0.4368","1.2056","0.6774","null","null","null",2,6,"Top","null","null",,,519023,,"180927_004035","5.1040","-135.6283","-7.4118","2.6264","26.6560","-25.3659","3.3829","1.6082","null","null","null","94.5130","2611","6.8260",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.6735","null","null","null","null","null","null","null",39,"6","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-09-26","97.3","-0.9051","5.3120","Jacob deGrom",660670,594798,"null","foul",,,,,"8","null","R","R","R","NYM","ATL","S","null","null",1,2,2018,"-0.9688","0.6255","-0.0601","2.0603","null","null","null",2,6,"Top","null","null",,,519023,,"180927_004010","4.6112","-141.8976","-4.8104","-14.4352","29.3578","-22.6386","3.5300","1.7065","7","85.5","-15.1063","99.1700","2228","6.9970",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.5029","null","null","null","null","null","null","null",39,"5","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-09-26","93.8","-0.8439","5.3554","Jacob deGrom",660670,594798,"null","ball",,,,,"14","null","R","R","R","NYM","ATL","B","null","null",0,2,2018,"0.5271","0.3248","1.6645","0.6119","null","null","null",2,6,"Top","null","null",,,519023,,"180927_003953","5.3598","-136.6215","-7.4221","5.7445","26.1735","-26.7457","3.5055","1.6819","null","null","null","95.2820","2655","6.8060",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.6933","null","null","null","null","null","null","null",39,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-09-26","98.1","-0.9834","5.2935","Jacob deGrom",660670,594798,"null","foul",,,,,"14","null","R","R","R","NYM","ATL","S","null","null",0,2,2018,"-0.3727","1.3894","1.1533","2.5401","null","null","null",2,6,"Top","null","null",,,519023,,"180927_003933","6.7205","-142.8895","-5.3268","-6.6486","30.6435","-11.7955","3.4565","1.7065","217","81.4","23.0132","99.3540","2527","6.7770",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.7221","null","null","null","null","null","null","null",39,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-09-26","93.3","-1.0015","5.3601","Jacob deGrom",660670,594798,"null","swinging_strike",,,,,"14","null","R","R","R","NYM","ATL","S","null","null",0,1,2018,"0.4104","0.4472","1.2138","1.8791","null","null","null",2,6,"Top","null","null",,,519023,,"180927_003915","4.8300","-135.9191","-4.3086","4.2758","26.1611","-25.8428","3.3710","1.5350","null","null","null","94.6670","2477","6.7530",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.7466","null","null","null","null","null","null","null",39,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-09-26","92.6","-1.0267","5.3071","Jacob deGrom",660670,594798,"null","foul",,,,,"9","null","R","R","R","NYM","ATL","S","null","null",0,0,2018,"0.2448","0.3682","0.4959","1.9994","null","null","null",2,6,"Top","null","null",,,519023,,"180927_003856","3.3890","-135.0204","-3.5834","2.4112","26.5294","-27.0081","3.4810","1.6082","335","95.8","39.0563","94.2580","2496","6.9320",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.5676","null","null","null","null","null","null","null",39,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-09-26","97.3","-1.1401","5.3075","Jacob deGrom",547004,594798,"strikeout","swinging_strike",,,,,"4","Rio Ruiz strikes out swinging.  ","R","L","R","NYM","ATL","S",2,"null",3,2,2018,"-0.4520","1.3025","-0.4687","2.5432","null","null","null",1,6,"Top","null","null",,,519023,,"180927_003821","2.9042","-141.7947","-5.0356","-6.8958","32.4313","-13.2455","3.2356","1.4853","null","null","null","98.6880","2354","6.9860",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.5134","null","null","0.00",1,0,0,"null",38,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-09-26","92.8","-1.1361","5.3097","Jacob deGrom",547004,594798,"null","ball",,,,,"14","null","R","L","R","NYM","ATL","B","null","null",2,2,2018,"0.2330","0.4497","1.3408","1.2331","null","null","null",1,6,"Top","null","null",,,519023,,"180927_003805","5.8869","-135.2030","-5.7630","1.7495","27.0130","-25.5482","3.2602","1.4853","null","null","null","94.1930","2596","6.8520",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.6477","null","null","null","null","null","null","null",38,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-09-26","97.4","-1.1530","5.3298","Jacob deGrom",547004,594798,"null","foul",,,,,"12","null","R","L","R","NYM","ATL","S","null","null",2,1,2018,"-0.3604","1.3554","1.1178","2.5555","null","null","null",1,6,"Top","null","null",,,519023,,"180927_003745","7.0937","-141.8543","-5.2781","-6.6120","31.4571","-12.2116","3.3093","1.5642","null","null","null","99.4160","2356","7.2930",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.2066","null","null","null","null","null","null","null",38,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-09-26","89.9","-0.9416","5.3077","Jacob deGrom",547004,594798,"null","ball",,,,,"7","null","R","L","R","NYM","ATL","B","null","null",1,1,2018,"-1.0451","0.0010","-0.5855","1.6369","null","null","null",1,6,"Top","null","null",,,519023,,"180927_003728","3.2529","-131.1275","-3.2473","-13.1878","26.1609","-31.6683","3.2603","1.4362","null","null","null","92.0970","1717","7.3510",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.1484","null","null","null","null","null","null","null",38,"3","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-09-26","89.6","-1.0863","5.2662","Jacob deGrom",547004,594798,"null","ball",,,,,"13","null","R","L","R","NYM","ATL","B","null","null",0,1,2018,"-1.1220","-0.0216","-2.0690","1.8736","null","null","null",1,6,"Top","null","null",,,519023,,"180927_003713","0.0188","-130.6911","-2.4192","-13.2742","26.8391","-32.0990","3.3339","1.5345","null","null","null","91.4240","1608","7.2040",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.2951","null","null","null","null","null","null","null",38,"2","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-09-26","83.7","-1.0801","5.4489","Jacob deGrom",547004,594798,"null","called_strike",,,,,"8","null","R","L","R","NYM","ATL","S","null","null",0,0,2018,"0.4600","-0.2479","0.1399","1.7017","null","null","null",1,6,"Top","null","null",,,519023,,"180927_003700","1.9146","-122.0486","-1.7975","4.2828","22.9868","-34.5330","3.2848","1.5643","null","null","null","84.4200","2571","6.5500",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.9491","null","null","null","null","null","null","null",38,"1","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-09-26","91.0","-1.1422","5.3559","Jacob deGrom",518586,594798,"field_out","hit_into_play",,,,,"6","Charlie Culberson grounds out, shortstop Amed Rosario to first baseman Dominic Smith.  ","R","R","R","NYM","ATL","X",6,"ground_ball",2,2,2018,"0.3467","0.4530","0.3103","2.3477","null","null","null",0,6,"Top","106.39","154.12",,,519023,,"180927_003608","2.9205","-132.7189","-2.7222","3.6004","26.0581","-26.3656","3.4566","1.5837","15","99.2","-7.9930","92.2170","2529","6.7100",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.7898","0.282","0.269","0.00",1,0,0,2,37,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-09-26","90.8","-1.0462","5.3902","Jacob deGrom",518586,594798,"null","ball",,,,,"14","null","R","R","R","NYM","ATL","B","null","null",1,2,2018,"0.2986","0.4205","1.1498","1.5819","null","null","null",0,6,"Top","null","null",,,519023,,"180927_003549","4.8946","-132.2358","-4.6223","2.6147","25.8846","-26.4161","3.4566","1.6083","null","null","null","91.9370","2509","6.7440",531770,594798,519023,642086,643446,453943,642708,624424,457706,607043,"53.7556","null","null","null","null","null","null","null",37,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
