"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2016-09-01","93.9","-0.9455","5.6753","Jacob deGrom",425796,594798,"null","ball",,,,,"9","null","R","R","R","NYM","MIA","B","null","null",0,0,2016,"-0.37075833333333333333","1.3509666666666667","0.8090","2.1810","null","null","592885.00",2,5,"Top","null","null",,,518595,,"160901_204224","4.5170","-136.4750","-5.3790","-3.2290","32.9090","-17.1040","3.4800","1.6000","null","null","null","94.7160","2333","7.1760",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.3224","null","null","null","null","null","null","null",40,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2016-09-01","81.0","-1.0184","5.7556","Jacob deGrom",592885,594798,"single","hit_into_play_no_out",,,,,"8","Christian Yelich singles on a ground ball to right fielder Jay Bruce.  ","R","L","R","NYM","MIA","X","null","ground_ball",1,2,2016,"0.46563333333333333333","-0.45503333333333333333","-0.1860","2.0390","null","null","null",2,5,"Top","180.71","100.03",,,518595,,"160901_204136","0.2330","-117.8660","-0.1530","5.9920","23.2560","-38.5050","3.5800","1.7400","43","104.7","-0.8970","81.2850","2609","6.6910",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.8080","0.471","0.450","0.90",1,1,0,4,39,"4","Curveball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","92.8","-1.0752","5.6116","Jacob deGrom",592885,594798,"null","swinging_strike",,,,,"2","null","R","L","R","NYM","MIA","S","null","null",1,1,2016,"-0.53358333333333333333","1.27356666666666666667","-0.1680","3.6790","null","null","null",2,5,"Top","null","null",,,518595,,"160901_204108","2.6900","-135.2600","-1.3390","-5.3010","32.7360","-18.3960","3.5800","1.7400","null","null","null","93.6010","2376","7.0510",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.4478","null","null","null","null","null","null","null",39,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2016-09-01","79.4","-1.1760","5.5302","Jacob deGrom",592885,594798,"null","ball",,,,,"13","null","R","L","R","NYM","MIA","B","null","null",0,1,2016,"0.38352500000000000000","-0.74743333333333333333","-0.7530","0.9090","null","null","null",2,5,"Top","null","null",,,518595,,"160901_204049","-0.5240","-115.5510","-1.5040","4.9740","22.1550","-41.0130","3.5800","1.7400","null","null","null","79.5660","2615","6.6110",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.8873","null","null","null","null","null","null","null",39,"2","Curveball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2016-09-01","80.6","-1.1734","5.7988","Jacob deGrom",592885,594798,"null","called_strike",,,,,"7","null","R","L","R","NYM","MIA","S","null","null",0,0,2016,"0.51016666666666666667","-0.48656666666666666667","-0.4240","2.2750","null","null","null",2,5,"Top","null","null",,,518595,,"160901_204033","-0.1440","-117.3120","0.2970","6.4000","22.7470","-38.7530","3.5800","1.7400","null","null","null","80.7050","2644","6.5560",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.9422","null","null","null","null","null","null","null",39,"1","Curveball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","92.8","-0.9577","5.5252","Jacob deGrom",445988,594798,"field_out","hit_into_play",,,,,"5","Martin Prado lines out to center fielder Curtis Granderson.  ","R","R","R","NYM","MIA","X",8,"line_drive",1,1,2016,"-0.52105833333333333333","1.23773333333333333333","0.1860","2.5570","null","null","null",1,5,"Top","128.42","54.76",,,518595,,"160901_203951","3.2960","-135.0650","-3.9490","-5.1290","32.8940","-18.8940","3.2900","1.4800","372","100.5","20.0670","93.7450","2418","7.2420",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.2570","0.513","0.649","0.00",1,0,0,5,38,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","92.2","-0.9628","5.7009","Jacob deGrom",445988,594798,"null","foul",,,,,"9","null","R","R","R","NYM","MIA","S","null","null",1,0,2016,"-0.65883333333333333333","1.4398333333333333","0.2790","1.7620","null","null","null",1,5,"Top","null","null",,,518595,,"160901_203926","3.8690","-134.1990","-6.4680","-6.8630","31.9110","-16.4860","3.2900","1.4800","144","72.8","15.9685","92.9100","2372","7.0450",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.4539","null","null","null","null","null","null","null",38,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","92.7","-1.0145","5.6761","Jacob deGrom",445988,594798,"null","ball",,,,,"12","null","R","R","R","NYM","MIA","B","null","null",0,0,2016,"-0.37075833333333333333","1.3796333333333333","0.0180","4.8880","null","null","null",1,5,"Top","null","null",,,518595,,"160901_203902","2.5220","-135.0350","1.3630","-3.1230","35.8160","-17.2610","3.2900","1.4800","null","null","null","92.7690","2471","6.9080",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.5908","null","null","null","null","null","null","null",38,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2016-09-01","88.1","-1.1941","5.5645","Jacob deGrom",400085,594798,"strikeout","foul_tip",,,,,"8","Ichiro Suzuki strikes out on a foul tip.  ","R","L","R","NYM","MIA","S",2,"null",2,2,2016,"0.42805833333333333333","0.50673333333333333333","-0.1350","1.9890","null","null","null",0,5,"Top","null","null",,,518595,,"160901_203822","0.7230","-128.2370","-3.3040","6.6230","28.4320","-28.5570","3.4100","1.4700","null","null","null","88.8950","2475","7.0720",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.4265","null","null","0.00",1,0,0,"null",37,"5","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2016-09-01","93.4","-0.9041","5.7113","Jacob deGrom",400085,594798,"null","ball",,,,,"11","null","R","L","R","NYM","MIA","B","null","null",1,2,2016,"-1.13478333333333333333","1.3094000000000000","-1.5950","4.6000","null","null","null",0,5,"Top","null","null",,,518595,,"160901_203800","0.0210","-136.1180","0.5750","-13.2780","35.4600","-17.8730","3.4100","1.4700","null","null","null","94.1290","2278","7.1800",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.3190","null","null","null","null","null","null","null",37,"4","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","92.0","-1.1731","5.6914","Jacob deGrom",400085,594798,"null","ball",,,,,"11","null","R","L","R","NYM","MIA","B","null","null",0,2,2016,"-0.64630833333333333333","1.21910000000000000000","-1.0760","4.6520","null","null","null",0,5,"Top","null","null",,,518595,,"160901_203731","0.9160","-134.0100","1.0500","-6.6450","32.9440","-19.3690","3.4100","1.4700","null","null","null","92.6380","2363","7.0130",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.4853","null","null","null","null","null","null","null",37,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2016-09-01","92.9","-1.2009","5.5978","Jacob deGrom",400085,594798,"null","foul",,,,,"4","null","R","L","R","NYM","MIA","S","null","null",0,1,2016,"-1.14035000000000000000","1.14886666666666666667","-0.6210","2.1270","null","null","null",0,5,"Top","null","null",,,518595,,"160901_203706","3.1610","-135.2180","-5.0390","-13.4740","28.9350","-19.8190","3.4100","1.4700","null","null","null","94.3530","2261","7.2150",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.2839","null","null","null","null","null","null","null",37,"2","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2016-09-01","79.4","-1.3149","5.7711","Jacob deGrom",400085,594798,"null","called_strike",,,,,"13","null","R","L","R","NYM","MIA","S","null","null",0,0,2016,"0.24157500000000000000","-0.06230000000000000000","-1.1500","2.2340","null","null","null",0,5,"Top","null","null",,,518595,,"160901_203642","-0.8600","-115.6400","-0.4310","3.6480","19.9150","-34.5940","3.4100","1.4700","null","null","null","79.9410","2391","6.6290",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.8693","null","null","null","null","null","null","null",37,"1","Curveball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CH","2016-09-01","85.7","-1.1051","5.6576","Jacob deGrom",543829,594798,"field_out","hit_into_play",,,,,"7","Dee Gordon lines out to center fielder Curtis Granderson.  ","R","L","R","NYM","MIA","X",8,"line_drive",1,0,2016,"-0.87315000000000000000","0.92670000000000000000","-0.4780","1.9620","null","425772.00","570632.00",2,4,"Top","141.11","71.55",,,518595,,"160901_202623","2.6010","-124.7860","-3.3350","-8.3720","26.2310","-24.1430","3.3500","1.4200","327","95.7","18.9230","86.8310","1661","7.1590",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.3398","0.328","0.417","0.00",1,0,0,4,32,"2","Changeup",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2016-09-01","93.4","-1.2481","5.6893","Jacob deGrom",543829,594798,"null","ball",,,,,"13","null","R","L","R","NYM","MIA","B","null","null",0,0,2016,"-1.06380833333333333333","0.84786666666666666667","-1.3640","2.2960","null","425772.00","570632.00",2,4,"Top","null","null",,,518595,,"160901_202601","1.3940","-136.0740","-3.9460","-12.4910","31.7980","-23.6830","3.3500","1.4200","null","null","null","94.4820","2319","7.1220",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.3767","null","null","null","null","null","null","null",32,"1","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2016-09-01","92.9","-1.1551","5.4920","Jacob deGrom",570632,594798,"single","hit_into_play_no_out",,,,,"8","Jose Urena singles on a soft ground ball to pitcher Jacob deGrom.   Jeff Mathis to 2nd.  ","R","R","R","NYM","MIA","X","null","ground_ball",1,1,2016,"-1.6371750000000000","1.20906666666666666667","-0.0560","1.8320","null","null","425772.00",2,4,"Top","120.81","185.49",,,518595,,"160901_202458","5.6990","-135.1780","-5.6000","-19.6940","34.1630","-19.3020","3.4700","1.5700","null","90.3","-17.3000","94.4570","2251","7.7350",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"52.7639","0.157","0.140","0.90",1,1,0,2,31,"3","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","92.2","-1.0011","5.6712","Jacob deGrom",570632,594798,"null","called_strike",,,,,"9","null","R","R","R","NYM","MIA","S","null","null",1,0,2016,"-0.58090000000000000000","1.8684000000000000","0.3370","2.1280","null","null","425772.00",2,4,"Top","null","null",,,518595,,"160901_202441","3.8700","-134.0770","-6.4700","-5.7720","34.9710","-11.3740","3.4700","1.5700","null","null","null","93.0060","2287","7.3810",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.1171","null","null","null","null","null","null","null",31,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","92.4","-0.9604","5.6455","Jacob deGrom",570632,594798,"null","ball",,,,,"12","null","R","R","R","NYM","MIA","B","null","null",0,0,2016,"-0.32205000000000000000","1.6247333333333333","0.5410","4.3610","null","null","425772.00",2,4,"Top","null","null",,,518595,,"160901_202423","3.7410","-134.6430","-0.3040","-2.4850","35.1410","-14.2480","3.4700","1.5700","null","null","null","93.2900","2367","7.3090",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.1899","null","null","null","null","null","null","null",31,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","93.4","-1.0413","5.6725","Jacob deGrom",588751,594798,"field_out","hit_into_play",,,,,"5","Adeiny Hechavarria flies out to right fielder Jay Bruce.  ","R","R","R","NYM","MIA","X",9,"fly_ball",0,2,2016,"-1.09860000000000000000","1.4670666666666667","-0.0610","2.1810","null","null","425772.00",1,4,"Top","182.74","97.49",,,518595,,"160901_202343","4.1600","-135.9860","-5.7380","-12.9560","31.5580","-15.6420","3.3100","1.4700","274","81.4","23.7130","94.7630","2255","7.3300",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.1688","0.315","0.283","0.00",1,0,0,3,30,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","93.3","-1.0054","5.5382","Jacob deGrom",588751,594798,"null","swinging_strike",,,,,"12","null","R","R","R","NYM","MIA","S","null","null",0,1,2016,"-0.99005000000000000000","1.3782000000000000","0.0450","3.6170","null","null","425772.00",1,4,"Top","null","null",,,518595,,"160901_202259","4.0870","-135.8280","-1.8200","-11.3720","33.9950","-16.9720","3.3100","1.4700","null","null","null","94.5320","2238","7.5250",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"52.9738","null","null","null","null","null","null","null",30,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2016-09-01","86.9","-1.2642","5.6099","Jacob deGrom",588751,594798,"null","swinging_strike",,,,,"1","null","R","R","R","NYM","MIA","S","null","null",0,0,2016,"0.24853333333333333333","0.37486666666666666667","-0.3020","3.2500","null","null","425772.00",1,4,"Top","null","null",,,518595,,"160901_202233","0.8580","-126.6110","0.2410","4.4060","26.6040","-30.1230","3.3100","1.4700","null","null","null","87.8400","null","6.9970",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.5013","null","null","null","null","null","null","null",30,"1","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2016-09-01","87.3","-1.0537","5.7405","Jacob deGrom",425772,594798,"single","hit_into_play_no_out",,,,,"5","Jeff Mathis singles on a line drive to center fielder Curtis Granderson.  ","R","R","R","NYM","MIA","X","null","line_drive",1,0,2016,"0.09405833333333333333","0.58986666666666666667","0.0400","2.7070","null","null","null",1,4,"Top","122.84","83.25",,,518595,,"160901_202154","1.7220","-127.0700","-1.6630","2.6100","28.6770","-27.7030","3.3900","1.4600","192","100.8","7.9870","88.1270","2469","7.1190",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.3796","0.682","0.633","0.90",1,1,0,4,29,"2","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2016-09-01","80.5","-1.1289","5.8022","Jacob deGrom",425772,594798,"null","ball",,,,,"14","null","R","R","R","NYM","MIA","B","null","null",0,0,2016,"0.74953333333333333333","-0.57256666666666666667","0.2400","1.1630","null","null","null",1,4,"Top","null","null",,,518595,,"160901_202137","0.7080","-117.1440","-1.6210","8.6250","25.9050","-39.4470","3.3900","1.4600","null","null","null","80.4850","2601","6.7700",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.7282","null","null","null","null","null","null","null",29,"1","Curveball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","93.9","-1.0966","5.5462","Jacob deGrom",489305,594798,"field_out","hit_into_play",,,,,"14","Xavier Scruggs grounds out, pitcher Jacob deGrom to first baseman James Loney.  ","R","R","R","NYM","MIA","X",1,"ground_ball",3,2,2016,"-0.50575000000000000000","1.13453333333333333333","0.8660","1.7340","null","null","null",0,4,"Top","122.33","172.77",,,518595,,"160901_202053","5.2920","-136.4590","-5.8760","-5.0420","32.8360","-19.9240","3.6200","1.6900","null","82.9","-20.6990","94.5060","2352","7.0740",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.4243","0.071","0.063","0.00",1,0,0,2,28,"6","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","93.6","-0.9438","5.6078","Jacob deGrom",489305,594798,"null","ball",,,,,"14","null","R","R","R","NYM","MIA","B","null","null",2,2,2016,"-0.65744166666666666667","1.5430333333333333","2.0380","2.1130","null","null","null",0,4,"Top","null","null",,,518595,,"160901_202035","8.2140","-135.9300","-5.9280","-6.9800","33.8060","-14.8220","3.6200","1.6900","null","null","null","94.2660","2469","7.2370",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.2621","null","null","null","null","null","null","null",28,"5","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2016-09-01","81.9","-1.1702","5.4791","Jacob deGrom",489305,594798,"null","ball",,,,,"14","null","R","R","R","NYM","MIA","B","null","null",1,2,2016,"0.33342500000000000000","-0.33750000000000000000","1.8980","0.2190","null","null","null",0,4,"Top","null","null",,,518595,,"160901_202011","5.3290","-119.0830","-4.1150","4.7740","23.2750","-37.4680","3.6200","1.6900","null","null","null","82.5090","2587","6.9440",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.5549","null","null","null","null","null","null","null",28,"4","Curveball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","93.2","-1.1382","5.5745","Jacob deGrom",489305,594798,"null","ball",,,,,"3","null","R","R","R","NYM","MIA","B","null","null",0,2,2016,"-0.50992500000000000000","1.3911000000000000","0.6980","3.6620","null","null","null",0,4,"Top","null","null",,,518595,,"160901_201955","4.8760","-135.6610","-1.6650","-5.0280","32.5580","-16.7710","3.6200","1.6900","null","null","null","94.2760","2356","7.2890",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.2092","null","null","null","null","null","null","null",28,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","92.5","-1.1095","5.6553","Jacob deGrom",489305,594798,"null","foul",,,,,"14","null","R","R","R","NYM","MIA","S","null","null",0,1,2016,"-0.69919166666666666667","1.6462333333333333","0.8740","2.4260","null","null","null",0,4,"Top","null","null",,,518595,,"160901_201938","5.7390","-134.4970","-5.5010","-7.3690","33.7020","-13.9310","3.6200","1.6900","196","73.4","27.7111","93.8100","2351","7.5770",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"52.9215","null","null","null","null","null","null","null",28,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2016-09-01","78.8","-1.2121","5.7210","Jacob deGrom",489305,594798,"null","called_strike",,,,,"2","null","R","R","R","NYM","MIA","S","null","null",0,0,2016,"0.93045000000000000000","-0.58546666666666666667","-0.0690","3.2590","null","null","null",0,4,"Top","null","null",,,518595,,"160901_201924","-0.1100","-114.7420","3.0740","9.9760","24.8520","-39.2770","3.6200","1.6900","null","null","null","78.6400","2537","6.6790",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.8194","null","null","null","null","null","null","null",28,"1","Curveball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","94.4","-0.8983","5.7368","Jacob deGrom",425796,594798,"field_out","hit_into_play",,,,,"12","Jeff Francoeur flies out to right fielder Jay Bruce.  ","R","R","R","NYM","MIA","X",9,"fly_ball",0,2,2016,"-0.63100000000000000000","1.4326666666666667","0.7140","4.0140","445988.00","null","592885.00",2,3,"Top","175.63","99.02",,,518595,,"160901_200916","4.8250","-137.3350","-1.1640","-6.7710","34.6090","-15.9250","3.4800","1.6000","273","90.9","47.2960","95.3390","2395","7.2710",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.2272","0.011","0.022","0.00",1,0,0,3,23,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2016-09-01","94.2","-0.8812","5.6547","Jacob deGrom",425796,594798,"null","swinging_strike",,,,,"12","null","R","R","R","NYM","MIA","S","null","null",0,1,2016,"-0.62682500000000000000","1.9716000000000000","1.5540","2.8620","445988.00","null","592885.00",2,3,"Top","null","null",,,518595,,"160901_200848","6.8430","-136.8460","-5.2300","-6.6510","34.9660","-9.0540","3.4800","1.6000","null","null","null","94.8660","2423","7.2550",448861,594798,518595,425766,527038,430637,408314,624424,434158,457803,"53.2439","null","null","null","null","null","null","null",23,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
