"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2017-09-10","90.3","-1.0762","5.1456","Jacob deGrom",594807,594798,"sac_fly","hit_into_play_score",,,,,"6","Adam Duvall out on a sacrifice fly to center fielder Brandon Nimmo.   Zack Cozart scores.  ","R","R","R","NYM","CIN","X",8,"fly_ball",2,2,2017,"0.1652","0.3331","0.7171","1.9876","446359.00","458015.00","553993.00",1,1,"Top","128.97","52.56",,,518595,,"170910_172731","4.1563","-131.3123","-2.6548","1.0580","28.2137","-27.8554","3.2517","1.3332","346","89.8","32.3900","91.3250","2378","6.9710",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.5281","0.075","0.117","0.00",1,0,0,3,6,"5","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2017-09-10","90.1","-1.1109","5.4159","Jacob deGrom","null",594798,"null","swinging_strike",,,,,"12","null","R","R","R","NYM","CIN","S","null","null",2,1,2017,"0.2112","0.7394","1.3617","2.4322","446359.00","458015.00","553993.00",1,1,"Top","null","null",,,518595,,"170910_172653","5.7385","-130.8270","-3.0123","1.1640","29.5157","-23.0874","3.2517","1.3332","null","null","null","90.6480","2382","6.8880",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.6114","null","null","null","null","null","null","null",6,"4","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2017-09-10","90.4","-1.0816","5.2571","Jacob deGrom","null",594798,"null","swinging_strike",,,,,"9","null","R","R","R","NYM","CIN","S","null","null",2,0,2017,"0.1910","0.4464","0.7512","1.8987","446359.00","458015.00","553993.00",1,1,"Top","null","null",,,518595,,"170910_172625","4.2095","-131.4585","-3.4301","1.3530","28.5107","-26.3169","3.2517","1.3332","null","null","null","91.5360","2370","7.0540",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.4455","null","null","null","null","null","null","null",6,"3","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2017-09-10","94.6","-1.1599","5.2700","Jacob deGrom","null",594798,"null","ball",,,,,"11","null","R","R","R","NYM","CIN","B","null","null",1,0,2017,"-0.6391","1.4294","-1.0477","3.7959","446359.00","458015.00","553993.00",1,1,"Top","null","null",,,518595,,"170910_172559","1.7789","-137.4842","-1.3606","-8.6885","35.1436","-13.6121","3.5237","1.7045","null","null","null","95.3660","2309","7.1390",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.3606","null","null","null","null","null","null","null",6,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2017-09-10","95.3","-1.2115","5.4106","Jacob deGrom","null",594798,"null","ball",,,,,"11","null","R","R","R","NYM","CIN","B","null","null",0,0,2017,"-0.8759","1.4922","-0.9008","3.4184","446359.00","458015.00","553993.00",1,1,"Top","null","null",,,518595,,"170910_172533","2.8706","-138.4363","-2.9781","-12.1751","35.4995","-12.1216","3.4800","1.6826","null","null","null","96.0210","2335","7.1270",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.3731","null","null","null","null","null","null","null",6,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2017-09-10","96.6","-0.9324","5.2982","Jacob deGrom",553993,594798,"walk","ball",,,,,"14","Eugenio Suarez walks.   Zack Cozart to 3rd.    Joey Votto to 2nd.  ","R","R","R","NYM","CIN","B","null","null",3,2,2017,"-0.4517","1.5166","1.3692","1.0133","null","446359.00","458015.00",1,1,"Top","null","null",,,518595,,"170910_172421","7.2902","-139.8812","-9.3880","-7.9964","37.5795","-9.5775","3.5487","1.6438","null","null","null","97.1440","2476","7.2900",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.2093","null","null","0.70",1,0,0,"null",5,"8","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2017-09-10","89.4","-1.4142","5.4273","Jacob deGrom","null",594798,"null","foul",,,,,"11","null","R","R","R","NYM","CIN","S","null","null",3,2,2017,"-0.2409","0.5095","-0.9184","3.6441","null","446359.00","458015.00",1,1,"Top","null","null",,,518595,,"170910_172328","1.7642","-130.0746","0.5307","-3.1719","27.6827","-26.5529","3.3523","1.4036","70","51.4","8.2784","90.5610","2299","7.0280",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.4712","null","null","null","null","null","null","null",5,"7","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2017-09-10","90.5","-1.3893","5.1957","Jacob deGrom","null",594798,"null","ball",,,,,"13","null","R","R","R","NYM","CIN","B","null","null",2,2,2017,"-0.2226","0.3817","-1.0909","2.1642","null","446359.00","458015.00",1,1,"Top","null","null",,,518595,,"170910_172255","1.2409","-131.6420","-2.4825","-2.9036","28.0480","-27.3049","3.5269","1.7312","null","null","null","91.5150","2302","6.9220",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.5780","null","null","null","null","null","null","null",5,"6","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2017-09-10","96.5","-0.8625","5.3694","Jacob deGrom","null",594798,"null","ball",,,,,"12","null","R","R","R","NYM","CIN","B","null","null",1,2,2017,"-0.7534","1.4721","1.4694","2.7125","null","446359.00","458015.00",1,1,"Top","null","null",,,518595,,"170910_172228","8.0468","-140.0964","-4.9310","-12.0325","33.1834","-11.4059","3.5705","1.6438","null","null","null","97.4310","2353","7.0430",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.4564","null","null","null","null","null","null","null",5,"5","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2017-09-10","95.5","-0.9043","5.3812","Jacob deGrom","null",594798,"null","foul",,,,,"3","null","R","R","R","NYM","CIN","S","null","null",1,2,2017,"-1.4374","1.0569","0.4158","3.0998","null","446359.00","458015.00",1,1,"Top","null","null",,,518595,,"170910_172153","6.9400","-138.7513","-2.8528","-20.7957","32.5173","-17.5798","3.3523","1.4036","136","77.8","12.3260","97.0760","2389","7.3660",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.1336","null","null","null","null","null","null","null",5,"4","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2017-09-10","96.7","-1.0205","5.3517","Jacob deGrom","null",594798,"null","ball",,,,,"12","null","R","R","R","NYM","CIN","B","null","null",0,2,2017,"-0.6009","1.4196","1.0319","3.3647","null","446359.00","458015.00",1,1,"Top","null","null",,,518595,,"170910_172126","7.0012","-140.5421","-3.0986","-9.8425","32.8965","-12.2402","3.5269","1.6438","null","null","null","98.2160","2414","7.2720",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.2279","null","null","null","null","null","null","null",5,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CH","2017-09-10","86.9","-1.2218","5.2076","Jacob deGrom","null",594798,"null","foul",,,,,"4","null","R","R","R","NYM","CIN","S","null","null",0,1,2017,"-1.6148","0.1557","-0.3026","2.6174","null","446359.00","458015.00",1,1,"Top","null","null",,,518595,,"170910_172050","5.8199","-126.5069","-0.3185","-19.3375","28.2186","-30.5218","3.3523","1.4036","null","null","null","88.8620","1899","7.6910",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"52.8090","null","null","null","null","null","null","null",5,"2","Changeup",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2017-09-10","94.9","-1.2226","5.3698","Jacob deGrom","null",594798,"null","foul",,,,,"1","null","R","R","R","NYM","CIN","S","null","null",0,0,2017,"-1.4049","1.2126","-0.7173","2.7816","null","446359.00","458015.00",1,1,"Top","null","null",,,518595,,"170910_172020","4.6612","-138.0901","-3.9843","-19.6441","31.3061","-15.3933","3.3523","1.4036","186","66.1","25.1057","96.6970","2141","7.3500",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.1492","null","null","null","null","null","null","null",5,"1","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2017-09-10","96.6","-0.9362","5.3842","Jacob deGrom",571697,594798,"strikeout","swinging_strike",,,,,"3","Scooter Gennett strikes out swinging.  ","R","L","R","NYM","CIN","S",2,"null",0,2,2017,"-0.7738","1.5842","0.8195","2.8253","null","446359.00","458015.00",0,1,"Top","null","null",,,518595,,"170910_171930","6.5542","-140.3362","-4.9739","-11.9699","32.2828","-9.7918","3.1323","1.3848","null","null","null","97.7260","2350","7.0430",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.4564","null","null","0.00",1,0,0,"null",4,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2017-09-10","89.0","-1.1936","5.3315","Jacob deGrom","null",594798,"null","called_strike",,,,,"11","null","R","L","R","NYM","CIN","S","null","null",0,1,2017,"0.1337","0.1591","-0.3962","3.3568","null","446359.00","458015.00",0,1,"Top","null","null",,,518595,,"170910_171859","1.6907","-129.5196","0.8414","1.1895","26.4823","-30.7032","3.1728","1.6164","null","null","null","90.0470","2418","6.8710",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.6290","null","null","null","null","null","null","null",4,"2","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2017-09-10","87.8","-1.4641","5.2573","Jacob deGrom","null",594798,"null","called_strike",,,,,"4","null","R","L","R","NYM","CIN","S","null","null",0,0,2017,"0.0478","0.1245","-0.5217","2.2570","null","446359.00","458015.00",0,1,"Top","null","null",,,518595,,"170910_171834","2.2097","-127.8903","-1.4609","0.0947","25.5797","-30.6625","3.1019","1.5928","null","null","null","89.0610","2462","6.9410",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.5588","null","null","null","null","null","null","null",4,"1","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2017-09-10","88.8","-1.2070","5.3180","Jacob deGrom",458015,594798,"walk","ball",,,,,"11","Joey Votto walks.  ","R","L","R","NYM","CIN","B","null","null",3,2,2017,"0.1181","-0.0220","-1.0400","2.8351","null","446359.00","null",0,1,"Top","null","null",,,518595,,"170910_171744","0.1609","-129.2675","-0.0155","1.3143","25.9881","-32.6080","3.4690","1.8375","null","null","null","89.7560","2547","6.7690",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.7310","null","null","0.70",1,0,0,"null",3,"7","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2017-09-10","96.9","-1.1119","5.4999","Jacob deGrom","null",594798,"null","ball",,,,,"11","null","R","L","R","NYM","CIN","B","null","null",2,2,2017,"-0.9194","1.6261","-0.2908","4.0696","null","446359.00","null",0,1,"Top","null","null",,,518595,,"170910_171715","4.4234","-140.9402","-2.1264","-13.6347","31.9477","-9.5201","3.5345","1.8157","null","null","null","98.5310","2362","7.2130",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.2870","null","null","null","null","null","null","null",3,"6","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2017-09-10","96.7","-0.9508","5.4562","Jacob deGrom","null",594798,"null","foul",,,,,"3","null","R","L","R","NYM","CIN","S","null","null",2,2,2017,"-0.5981","1.5580","0.7602","3.5166","null","446359.00","null",0,1,"Top","null","null",,,518595,,"170910_171647","6.0852","-140.5463","-3.2828","-9.6669","35.1667","-10.3176","3.5141","1.5956","86","66.1","7.7675","98.0760","2441","7.3560",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.1439","null","null","null","null","null","null","null",3,"5","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2017-09-10","91.3","-1.4014","5.5245","Jacob deGrom","null",594798,"null","ball",,,,,"13","null","R","L","R","NYM","CIN","B","null","null",1,2,2017,"-0.0669","0.8621","-1.1357","2.4770","null","446359.00","null",0,1,"Top","null","null",,,518595,,"170910_171619","0.8228","-132.7653","-3.7092","-0.9810","28.1215","-21.1843","3.4035","1.7720","null","null","null","92.2580","2546","6.8660",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.6339","null","null","null","null","null","null","null",3,"4","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2017-09-10","97.3","-1.0281","5.4539","Jacob deGrom","null",594798,"null","ball",,,,,"11","null","R","L","R","NYM","CIN","B","null","null",0,2,2017,"-0.9867","1.2700","-0.0312","4.0345","null","446359.00","null",0,1,"Top","null","null",,,518595,,"170910_171552","5.0799","-141.4987","-1.2531","-14.8229","34.8896","-14.5827","3.4035","1.7283","null","null","null","98.5600","2393","7.2010",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.2985","null","null","null","null","null","null","null",3,"3","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2017-09-10","96.9","-1.3017","5.2524","Jacob deGrom","null",594798,"null","swinging_strike",,,,,"2","null","R","L","R","NYM","CIN","S","null","null",0,1,2017,"-0.9526","1.0171","0.0627","3.3118","null","446359.00","null",0,1,"Top","null","null",,,518595,,"170910_171521","6.0277","-141.0132","-2.1229","-14.5573","30.3316","-17.7083","3.5145","1.5960","null","null","null","99.2130","2414","7.4430",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.0570","null","null","null","null","null","null","null",3,"2","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2017-09-10","96.2","-1.1937","5.4905","Jacob deGrom","null",594798,"null","swinging_strike",,,,,"5","null","R","L","R","NYM","CIN","S","null","null",0,0,2017,"-1.4058","1.4943","0.0258","2.9044","null","446359.00","null",0,1,"Top","null","null",,,518595,,"170910_171455","6.5635","-139.6887","-4.7358","-20.3306","33.4708","-11.2897","3.5145","1.5960","null","null","null","97.0720","2324","7.0370",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.4628","null","null","null","null","null","null","null",3,"1","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FT","2017-09-10","96.6","-1.0472","5.3074","Jacob deGrom",446359,594798,"single","hit_into_play_score",,,,,"1","Zack Cozart singles on a line drive to center fielder Brandon Nimmo.   Jose Peraza scores.    Zack Cozart to 2nd on the throw.  ","R","R","R","NYM","CIN","X","null","line_drive",1,2,2017,"-1.2391","1.1568","-0.5132","3.0350","null","606299.00","null",0,1,"Top","130.90","86.70",,,518595,,"170910_171415","4.4240","-140.5237","-3.2393","-17.9822","33.9975","-15.7759","3.3033","1.4351","181","67.7","16.9470","98.2000","2461","7.3510",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.1487","0.618","0.567","0.90",1,1,0,4,2,"4","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2017-09-10","87.7","-1.2517","5.3680","Jacob deGrom","null",594798,"null","foul",,,,,"4","null","R","R","R","NYM","CIN","S","null","null",1,1,2017,"-1.7116","0.8515","-0.4244","2.1453","null","606299.00","null",0,1,"Top","null","null",,,518595,,"170910_171343","5.7184","-127.4432","-3.4137","-20.3031","30.5414","-22.1384","3.3033","1.4351","null","null","null","88.3650","1823","7.1520",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.3474","null","null","null","null","null","null","null",2,"3","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2017-09-10","89.9","-1.4674","5.4183","Jacob deGrom","null",594798,"null","called_strike",,,,,"14","null","R","R","R","NYM","CIN","S","null","null",1,0,2017,"0.1708","0.5973","1.0535","2.4849","null","null","606299.00",0,1,"Top","null","null",,,518595,,"170910_171303","5.9499","-130.6046","-2.5808","0.6940","28.5638","-24.8206","3.3639","1.6983","null","null","null","90.8210","2367","7.0160",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.4840","null","null","null","null","null","null","null",2,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-09-10","95.5","-1.2902","5.4924","Jacob deGrom","null",594798,"null","ball",,,,,"11","null","R","R","R","NYM","CIN","B","null","null",0,0,2017,"-0.8156","1.8677","-0.2915","4.6824","null","null","606299.00",0,1,"Top","null","null",,,518595,,"170910_171237","4.5742","-138.7528","-0.7283","-11.8798","35.8997","-7.6921","3.1504","1.2921","null","null","null","96.2200","2435","7.1320",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.3674","null","null","null","null","null","null","null",2,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2017-09-10","88.2","-1.2368","5.2567","Jacob deGrom",606299,594798,"single","hit_into_play_no_out",,,,,"1","Jose Peraza singles on a line drive to right fielder Travis Taijeron.  ","R","R","R","NYM","CIN","X","null","line_drive",1,1,2017,"-1.4138","0.5915","-0.3505","2.8966","null","null","null",0,1,"Top","150.97","140.07",,,518595,,"170910_171156","5.2014","-128.1337","-0.8086","-16.9467","30.3317","-25.6183","3.1713","1.2829","157","68.4","15.9090","88.5710","1708","6.9350",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.5645","0.536","0.470","0.90",1,1,0,2,1,"3","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-09-10","95.5","-1.4312","5.3113","Jacob deGrom","null",594798,"null","called_strike",,,,,"14","null","R","R","R","NYM","CIN","S","null","null",1,0,2017,"-0.8872","1.4620","0.8501","1.9132","null","null","null",0,1,"Top","null","null",,,518595,,"170910_171136","8.1376","-138.3419","-6.6176","-13.6755","36.4849","-11.6363","3.1708","1.2724","null","null","null","95.7730","2361","7.1010",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.3990","null","null","null","null","null","null","null",1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-09-10","95.0","-1.1717","5.3542","Jacob deGrom","null",594798,"null","ball",,,,,"14","null","R","R","R","NYM","CIN","B","null","null",0,0,2017,"-0.7463","1.3246","1.1368","1.7699","null","null","null",0,1,"Top","null","null",,,518595,,"170910_171122","7.9038","-137.8528","-6.8151","-11.7281","34.4339","-13.3444","3.1806","1.2720","null","null","null","96.0770","2243","7.3320",492232,594798,518595,642086,408314,608703,642708,493114,607043,607369,"53.1679","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2017-09-05","96.0","-0.8139","5.2732","Jacob deGrom",656555,594798,"walk","ball",,,,,"14","Rhys Hoskins walks.  ","R","R","R","NYM","PHI","B","null","null",3,2,2017,"-1.2300","0.7315","1.4569","1.9043","520471.00","546318.00","null",2,4,"Top","null","null",,,518595,,"170906_002817","9.0620","-139.5955","-5.2133","-18.5864","26.1355","-21.2873","3.6326","1.8129","null","null","null","98.5580","2299","7.3800",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"53.1196","null","null","0.70",1,0,0,"null",35,"6","2-Seam Fastball",1,6,6,1,6,1,6,1,"Standard","Standard"
"FT","2017-09-05","95.5","-0.9602","5.2864","Jacob deGrom","null",594798,"null","foul",,,,,"5","null","R","R","R","NYM","PHI","S","null","null",3,1,2017,"-1.1453","1.2481","-0.2224","2.9068","520471.00","546318.00","null",2,4,"Top","null","null",,,518595,,"170906_002742","4.6089","-138.6211","-3.5881","-16.3446","28.9125","-14.8127","3.6962","1.3886","null","null","null","97.4500","2486","7.3380",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"53.1621","null","null","null","null","null","null","null",35,"5","2-Seam Fastball",1,6,6,1,6,1,6,1,"Standard","Standard"
"CH","2017-09-05","88.4","-0.8039","5.2666","Jacob deGrom","null",594798,"null","ball",,,,,"14","null","R","R","R","NYM","PHI","B","null","null",2,1,2017,"-1.5263","0.6453","0.9180","1.0755","520471.00","546318.00","null",2,4,"Top","null","null",,,518595,,"170906_002714","7.7103","-128.5702","-5.7304","-19.3058","24.3509","-23.6779","3.5478","1.7493","null","null","null","90.9450","2266","7.6600",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"52.8392","null","null","null","null","null","null","null",35,"4","Changeup",1,6,6,1,6,1,6,1,"Standard","Standard"
"FF","2017-09-05","95.6","-0.8756","5.3334","Jacob deGrom","null",594798,"null","ball",,,,,"1","null","R","R","R","NYM","PHI","B","null","null",1,1,2017,"-0.9001","1.1495","-0.6932","3.8139","520471.00","546318.00","null",2,4,"Top","null","null",,,518595,,"170906_002651","2.6248","-139.2385","-1.1365","-12.7362","28.5785","-16.5137","3.7386","1.8341","null","null","null","97.8850","2495","7.3290",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"53.1707","null","null","null","null","null","null","null",35,"3","4-Seam Fastball",1,6,6,1,6,1,6,1,"Standard","Standard"
"FT","2017-09-05","94.8","-1.0715","5.1613","Jacob deGrom","null",594798,"null","ball",,,,,"11","null","R","R","R","NYM","PHI","B","null","null",0,1,2017,"-1.3249","1.1282","-0.9398","3.0463","520471.00","546318.00","null",2,4,"Top","null","null",,,518595,,"170906_002628","3.4545","-138.1179","-2.5559","-18.3162","28.6697","-16.8127","3.7386","1.8129","null","null","null","96.9030","2436","7.2610",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"53.2387","null","null","null","null","null","null","null",35,"2","2-Seam Fastball",1,6,6,1,6,1,6,1,"Standard","Standard"
"SL","2017-09-05","90.2","-0.9418","5.4679","Jacob deGrom","null",594798,"null","called_strike",,,,,"3","null","R","R","R","NYM","PHI","S","null","null",0,0,2017,"-0.2317","0.2235","0.4042","3.4764","520471.00","546318.00","null",2,4,"Top","null","null",,,518595,,"170906_002606","3.8945","-131.2002","0.5035","-3.5334","26.6894","-29.8082","3.6962","1.7705","null","null","null","91.4230","2591","6.9560",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"53.5441","null","null","null","null","null","null","null",35,"1","Slider",1,6,6,1,6,1,6,1,"Standard","Standard"
"SL","2017-09-05","89.6","-1.0936","5.5544","Jacob deGrom",546318,594798,"single","hit_into_play_score",,,,,"5","Odubel Herrera singles on a sharp line drive to right fielder Norichika Aoki.   Cesar Hernandez scores.    Freddy Galvis to 3rd.  Odubel Herrera advances to 2nd, on a throwing error by right fielder Norichika Aoki.  ","R","L","R","NYM","PHI","X",9,"line_drive",0,0,2017,"0.0301","0.7037","0.0673","2.5156","null","514917.00","520471.00",2,4,"Top","167.11","63.89",,,518595,,"170906_002515","2.8350","-130.4038","-3.0815","-0.2224","26.3512","-23.5285","3.1492","1.3614","282","101.5","11.1060","90.7440","2490","6.8810",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"53.6185","0.943","0.939","0.90",1,1,0,4,34,"1","Slider",1,5,5,1,5,1,5,1,"Standard","Standard"
"FT","2017-09-05","94.2","-1.0828","5.2824","Jacob deGrom",520471,594798,"single","hit_into_play_no_out",,,,,"4","Freddy Galvis singles on a line drive to center fielder Juan Lagares.   Cesar Hernandez to 2nd.  ","R","L","R","NYM","PHI","X","null","line_drive",1,0,2017,"-1.5102","0.6309","-0.5064","2.1920","null","null","514917.00",2,4,"Top","136.57","83.48",,,518595,,"170906_002414","5.0389","-137.2014","-3.8811","-20.8129","28.4697","-23.2685","2.9883","1.2307","205","96.4","12.0550","96.1880","2322","7.2360",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"53.2639","0.925","0.892","0.90",1,1,0,4,33,"2","2-Seam Fastball",1,5,5,1,5,1,5,1,"Standard","Standard"
"FT","2017-09-05","96.0","-1.2200","5.3960","Jacob deGrom","null",594798,"null","ball",,,,,"11","null","R","L","R","NYM","PHI","B","null","null",0,0,2017,"-1.5234","0.9126","-1.5405","2.8706","null","null","514917.00",2,4,"Top","null","null",,,518595,,"170906_002346","2.7234","-139.7923","-3.2821","-21.1646","30.6132","-19.3028","3.1066","1.4552","null","null","null","97.6770","2370","7.1280",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"53.3719","null","null","null","null","null","null","null",33,"1","2-Seam Fastball",1,5,5,1,5,1,5,1,"Standard","Standard"
"FT","2017-09-05","96.4","-1.1592","5.2668","Jacob deGrom",514917,594798,"single","hit_into_play_no_out",,,,,"6","Cesar Hernandez singles on a line drive to left fielder Brandon Nimmo.  ","R","L","R","NYM","PHI","X","null","line_drive",0,1,2017,"-1.1479","1.4097","0.4670","2.3967","null","null","null",2,4,"Top","88.86","150.01",,,518595,,"170906_002228","7.0728","-140.0197","-5.3588","-17.0808","32.6573","-12.1567","3.0989","1.3011","150","68.2","16.1070","97.4430","2472","7.0470",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"53.4525","0.536","0.470","0.90",1,1,0,2,32,"2","2-Seam Fastball",1,5,5,1,5,1,5,1,"Standard","Standard"
"CU","2017-09-05","84.6","-1.1609","5.4780","Jacob deGrom","null",594798,"null","called_strike",,,,,"2","null","R","L","R","NYM","PHI","S","null","null",0,0,2017,"0.0521","-0.0185","0.2002","2.9485","null","null","null",2,4,"Top","null","null",,,518595,,"170906_002208","3.0924","-123.1325","0.4388","-0.0340","22.8058","-32.6307","3.3635","1.5769","null","null","null","85.4540","2590","6.6720",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"53.8276","null","null","null","null","null","null","null",32,"1","Curveball",1,5,5,1,5,1,5,1,"Standard","Standard"
"SL","2017-09-05","89.7","-1.2219","5.4147","Jacob deGrom",594902,594798,"home_run","hit_into_play_score",,,,,"1","Ben Lively homers (2) on a fly ball to center field.   Jorge Alfaro scores.  ","R","R","R","NYM","PHI","X","null","fly_ball",0,0,2017,"0.0000","0.4381","-0.3253","3.1738","null","null","595751.00",2,4,"Top","162.24","36.74",,,518595,,"170906_002120","2.2397","-130.6362","-0.5561","-0.4321","25.1998","-27.1179","3.6138","1.3504","392","95.6","27.6240","90.9100","2534","6.7840",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"53.7159","0.395","0.662","2.00",1,0,3,5,31,"1","Slider",1,3,3,1,3,1,3,1,"Standard","Standard"
"FT","2017-09-05","95.8","-1.1115","4.9111","Jacob deGrom",595751,594798,"single","hit_into_play_no_out",,,,,"6","Jorge Alfaro singles on a ground ball to center fielder Juan Lagares, deflected by pitcher Jacob deGrom.  ","R","R","R","NYM","PHI","X",1,"ground_ball",1,2,2017,"-1.0242","1.0600","0.6195","2.0215","null","null","null",2,4,"Top","126.84","79.08",,,518595,,"170906_002045","7.0086","-139.2406","-4.5192","-15.1751","30.4137","-17.2431","3.4006","1.3413","8","113.6","-13.3500","97.0110","2349","6.9740",492172,594798,518595,642086,608325,452678,408314,607043,501571,493114,"53.5252","0.388","0.355","0.90",1,1,0,2,30,"4","2-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard"
