pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,game_pitch_num,season_year,season_type,runner_on,scoring_position
FF,2018-03-31,94.7,-1.2157,5.2896,Jacob deGrom,502054,594798,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,NYM,STL,B,NA,NA,0,1,2018,-0.3353,1.2936,-1.7133,2.274,NA,NA,NA,1,1,Top,NA,NA,NA,NA,518595,NA,180331_171349,-0.5424,-138.0167,-5.2317,-4.2513,30.3281,-14.3485,3.2817,1.447,NA,NA,NA,95.946,2287,6.893,529443,408236,452678,453943,642708,493316,501571,457803,53.6064,NA,NA,NA,NA,NA,NA,NA,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,11,2018,Regular,0,0
CH,2018-03-31,90,-1.0756,5.1992,Jacob deGrom,502054,594798,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,NYM,STL,B,NA,NA,1,1,2018,-1.419,0.4366,-1.2033,1.0629,NA,NA,NA,1,1,Top,NA,NA,NA,NA,518595,NA,180331_171401,2.804,-131.0514,-5.3004,-17.2836,28.4382,-26.0801,3.2345,1.447,NA,NA,NA,91.1,1710,6.98,529443,408236,452678,453943,642708,493316,501571,457803,53.5194,NA,NA,NA,NA,NA,NA,NA,2,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,12,2018,Regular,0,0
FF,2018-03-31,96.2,-1.0723,5.326,Jacob deGrom,502054,594798,NA,foul,NA,NA,NA,NA,6,NA,R,R,R,NYM,STL,S,NA,NA,2,1,2018,-0.162,1.3201,0.4323,1.8515,NA,NA,NA,1,1,Top,NA,NA,NA,NA,518595,NA,180331_171417,4.4247,-140.1181,-6.7883,-3.1741,31.5088,-13.0724,3.0456,1.2278,166,76.3,17.1122,97.476,2364,6.95,529443,408236,452678,453943,642708,493316,501571,457803,53.5499,NA,NA,NA,NA,NA,NA,NA,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,13,2018,Regular,0,0
CH,2018-03-31,88.9,-1.0287,5.305,Jacob deGrom,502054,594798,strikeout,swinging_strike,NA,NA,NA,NA,4,Tommy Pham strikes out swinging.,R,R,R,NYM,STL,S,2,NA,2,2,2018,-1.4622,0.1358,-0.4547,1.9838,NA,NA,NA,1,1,Top,NA,NA,NA,NA,518595,NA,180331_171439,4.5509,-129.5106,-2.3986,-17.591,27.8248,-30.3186,3.0456,1.2278,NA,NA,NA,89.558,1912,6.697,529443,408236,452678,453943,642708,493316,501571,457803,53.802,NA,NA,0,1,0,0,NA,2,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,14,2018,Regular,0,0
CU,2018-03-31,81.7,-1.1733,5.3382,Jacob deGrom,572761,594798,NA,called_strike,NA,NA,NA,NA,8,NA,R,L,R,NYM,STL,S,NA,NA,0,0,2018,0.7984,-0.2424,0.209,2.1758,NA,NA,NA,2,1,Top,NA,NA,NA,NA,518595,NA,180331_171507,1.5845,-119.1241,-0.17,7.3731,20.5886,-34.6611,3.5864,1.5365,NA,NA,NA,82.237,2628,6.316,529443,408236,452678,453943,642708,493316,501571,457803,54.1834,NA,NA,NA,NA,NA,NA,NA,3,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,15,2018,Regular,0,0
CH,2018-03-31,87.3,-1.1174,5.3012,Jacob deGrom,572761,594798,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,NYM,STL,B,NA,NA,0,1,2018,-1.4164,0.203,-1.3798,2.6377,NA,NA,NA,2,1,Top,NA,NA,NA,NA,518595,NA,180331_171522,2.4112,-127.3236,-0.7278,-16.3276,25.7835,-29.9289,3.5191,1.5837,NA,NA,NA,88.89,1797,7.122,529443,408236,452678,453943,642708,493316,501571,457803,53.3772,NA,NA,NA,NA,NA,NA,NA,3,2,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,16,2018,Regular,0,0
CH,2018-03-31,89,-1.007,5.2689,Jacob deGrom,572761,594798,NA,called_strike,NA,NA,NA,NA,4,NA,R,L,R,NYM,STL,S,NA,NA,1,1,2018,-1.2157,0.4648,-0.5872,2.7672,NA,NA,NA,2,1,Top,NA,NA,NA,NA,518595,NA,180331_171540,3.6808,-129.6473,-1.1028,-14.7352,27.8514,-26.7961,3.5864,1.5365,NA,NA,NA,90,1693,6.907,529443,408236,452678,453943,642708,493316,501571,457803,53.593,NA,NA,NA,NA,NA,NA,NA,3,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,17,2018,Regular,0,0
FF,2018-03-31,96.6,-1.1313,5.2806,Jacob deGrom,572761,594798,field_out,hit_into_play,NA,NA,NA,NA,3,"Matt Carpenter grounds out sharply, first baseman Adrian Gonzalez to pitcher Jacob deGrom.",R,L,R,NYM,STL,X,3,ground_ball,1,2,2018,-0.275,1.1929,0.3664,3.3048,NA,NA,NA,2,1,Top,152.49,163.9,NA,NA,518595,NA,180331_171601,4.6721,-140.7369,-2.489,-4.7751,32.2172,-15.7271,3.3473,1.4892,31,100.2,-4.19,97.533,2338,6.771,529443,408236,452678,453943,642708,493316,501571,457803,53.7282,0.379,0.344,0,1,0,0,2,3,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,18,2018,Regular,0,0
FF,2018-03-31,94.5,-1.238,5.2661,Jacob deGrom,542303,594798,NA,ball,NA,NA,NA,NA,12,NA,R,R,R,NYM,STL,B,NA,NA,0,0,2018,-0.3441,1.2537,1.1298,3.0985,NA,NA,NA,0,2,Top,NA,NA,NA,NA,518595,NA,180331_173019,7.0437,-137.6763,-2.867,-6.0129,30.1853,-15.4492,3.5864,1.642,NA,NA,NA,95.769,2202,6.927,529443,408236,452678,453943,642708,493316,501571,457803,53.5721,NA,NA,NA,NA,NA,NA,NA,10,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,19,2018,Regular,0,0
SL,2018-03-31,89.9,-1.2105,5.365,Jacob deGrom,542303,594798,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,NYM,STL,B,NA,NA,1,0,2018,0.3072,0.5104,1.0381,1.0646,NA,NA,NA,0,2,Top,NA,NA,NA,NA,518595,NA,180331_173033,4.9514,-130.8821,-5.8532,2.5994,26.0286,-25.2426,3.5864,1.7365,NA,NA,NA,90.77,2540,6.662,529443,408236,452678,453943,642708,493316,501571,457803,53.837,NA,NA,NA,NA,NA,NA,NA,10,2,Slider,2,0,0,2,0,2,0,2,Standard,Standard,20,2018,Regular,0,0
CH,2018-03-31,87.4,-1.1284,5.3112,Jacob deGrom,542303,594798,NA,foul,NA,NA,NA,NA,7,NA,R,R,R,NYM,STL,S,NA,NA,2,0,2018,-1.2874,0.3144,-0.3213,1.9249,NA,NA,NA,0,2,Top,NA,NA,NA,NA,518595,NA,180331_173050,4.7387,-127.4107,-2.7292,-15.3251,26.4204,-28.2868,3.3875,1.3585,NA,NA,NA,88.711,1804,7.027,529443,408236,452678,453943,642708,493316,501571,457803,53.4722,NA,NA,NA,NA,NA,NA,NA,10,3,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,21,2018,Regular,0,0
FT,2018-03-31,94.7,-1.1265,5.3212,Jacob deGrom,542303,594798,field_out,hit_into_play,NA,NA,NA,NA,1,"Marcell Ozuna grounds out, third baseman Todd Frazier to first baseman Adrian Gonzalez.",R,R,R,NYM,STL,X,5,ground_ball,2,1,2018,-1.2493,0.8357,-0.7456,2.8752,NA,NA,NA,0,2,Top,104.23,174.06,NA,NA,518595,NA,180331_173109,3.8999,-137.9147,-2.6288,-17.1224,32.4397,-20.9097,3.411,1.565,7,89.8,-21.323,95.701,2250,6.953,529443,408236,452678,453943,642708,493316,501571,457803,53.5466,0.118,0.11,0,1,0,0,2,10,4,2-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,22,2018,Regular,0,0
FF,2018-03-31,95.7,-1.2343,5.247,Jacob deGrom,500874,594798,NA,called_strike,NA,NA,NA,NA,9,NA,R,R,R,NYM,STL,S,NA,NA,0,0,2018,-0.2788,1.4891,0.5207,2.1631,NA,NA,NA,1,2,Top,NA,NA,NA,NA,518595,NA,180331_173151,5.3179,-139.3365,-5.9817,-4.8924,31.8113,-11.3621,3.9623,1.836,NA,NA,NA,96.507,2299,6.756,529443,408236,452678,453943,642708,493316,501571,457803,53.743,NA,NA,NA,NA,NA,NA,NA,11,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,23,2018,Regular,0,0
FF,2018-03-31,94.1,-1.2802,5.2798,Jacob deGrom,500874,594798,NA,ball,NA,NA,NA,NA,11,NA,R,R,R,NYM,STL,B,NA,NA,0,1,2018,-0.0641,1.5485,-1.026,3.6107,NA,NA,NA,1,2,Top,NA,NA,NA,NA,518595,NA,180331_173208,0.8114,-137.1517,-2.1045,-1.0054,32.2569,-12.1952,3.7503,1.9305,NA,NA,NA,94.737,2264,6.716,529443,408236,452678,453943,642708,493316,501571,457803,53.7838,NA,NA,NA,NA,NA,NA,NA,11,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,24,2018,Regular,0,0
CH,2018-03-31,89.3,-1.1239,5.1589,Jacob deGrom,500874,594798,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,NYM,STL,B,NA,NA,1,1,2018,-1.0325,0.1917,-0.3547,1.1388,NA,NA,NA,1,2,Top,NA,NA,NA,NA,518595,NA,180331_173226,4.2587,-130.0739,-4.3471,-13.0663,29.9936,-29.1015,3.7975,1.7888,NA,NA,NA,90.937,1702,7.455,529443,408236,452678,453943,642708,493316,501571,457803,53.0441,NA,NA,NA,NA,NA,NA,NA,11,3,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,25,2018,Regular,0,0
FT,2018-03-31,95.9,-1.0163,5.4598,Jacob deGrom,500874,594798,NA,foul,NA,NA,NA,NA,5,NA,R,R,R,NYM,STL,S,NA,NA,2,1,2018,-1.4465,0.867,-0.109,2.8727,NA,NA,NA,1,2,Top,NA,NA,NA,NA,518595,NA,180331_173251,5.8111,-139.5474,-3.2037,-20.5535,35.5036,-20.1344,3.8299,1.6099,208,77.8,19.0607,96.473,2248,6.916,529443,408236,452678,453943,642708,493316,501571,457803,53.5833,NA,NA,NA,NA,NA,NA,NA,11,4,2-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,26,2018,Regular,0,0
FT,2018-03-31,95.9,-1.1751,5.2431,Jacob deGrom,500874,594798,NA,foul,NA,NA,NA,NA,6,NA,R,R,R,NYM,STL,S,NA,NA,2,2,2018,-1.2936,0.858,0.7127,2.6637,NA,NA,NA,1,2,Top,NA,NA,NA,NA,518595,NA,180331_173317,8.0873,-139.5355,-3.2286,-19.0932,31.8908,-20.1833,3.8299,1.6099,7,83.6,-18.8167,97.033,2250,6.975,529443,408236,452678,453943,642708,493316,501571,457803,53.5246,NA,NA,NA,NA,NA,NA,NA,11,5,2-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,27,2018,Regular,0,0
CH,2018-03-31,89.5,-0.9208,5.2803,Jacob deGrom,500874,594798,single,hit_into_play_no_out,NA,NA,NA,NA,9,Jose Martinez singles on a ground ball to third baseman Todd Frazier.,R,R,R,NYM,STL,X,NA,ground_ball,2,2,2018,-1.3164,0.4345,0.715,1.8574,NA,NA,NA,1,2,Top,101.69,172.03,NA,NA,518595,NA,180331_173345,7.0424,-130.4279,-3.4825,-16.9699,26.6797,-26.5002,3.8299,1.6099,2,72,-44.654,91.308,1814,7.241,529443,408236,452678,453943,642708,493316,501571,457803,53.2588,0.103,0.101,0.9,1,1,0,2,11,6,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,28,2018,Regular,0,0
FF,2018-03-31,95.2,-1.0879,5.2711,Jacob deGrom,425877,594798,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,NYM,STL,B,NA,NA,0,0,2018,-0.6847,1.4145,1.4427,2.2016,NA,NA,500874,1,2,Top,NA,NA,NA,NA,518595,NA,180331_173443,8.3137,-138.4184,-5.6997,-10.8804,31.7813,-12.5178,3.3814,1.4158,NA,NA,NA,96.198,2435,6.971,529443,408236,452678,453943,642708,493316,501571,457803,53.5287,NA,NA,NA,NA,NA,NA,NA,12,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,29,2018,Regular,1,0
SL,2018-03-31,89.1,-1.146,5.3747,Jacob deGrom,425877,594798,NA,foul,NA,NA,NA,NA,3,NA,R,R,R,NYM,STL,S,NA,NA,1,0,2018,0.3379,0.4632,0.6408,2.887,NA,NA,500874,1,2,Top,NA,NA,NA,NA,518595,NA,180331_173510,3.7021,-129.9118,-1.1283,3.153,25.4685,-26.8242,3.287,1.3485,150,75.9,17.0845,90.034,2523,6.61,529443,408236,452678,453943,642708,493316,501571,457803,53.8896,NA,NA,NA,NA,NA,NA,NA,12,2,Slider,2,0,0,2,0,2,0,2,Standard,Standard,30,2018,Regular,1,0
CU,2018-03-31,82.7,-1.0217,5.3402,Jacob deGrom,425877,594798,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,NYM,STL,B,NA,NA,1,1,2018,0.6727,-0.4282,1.4111,1.492,NA,NA,500874,1,2,Top,NA,NA,NA,NA,518595,NA,180331_173541,4.2438,-120.4288,-1.4619,5.7444,23.0645,-36.2783,3.287,1.3686,NA,NA,NA,82.941,2597,6.378,529443,408236,452678,453943,642708,493316,501571,457803,54.1211,NA,NA,NA,NA,NA,NA,NA,12,3,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,31,2018,Regular,1,0
FF,2018-03-31,94.3,-0.9289,5.2927,Jacob deGrom,425877,594798,NA,foul,NA,NA,NA,NA,6,NA,R,R,R,NYM,STL,S,NA,NA,2,1,2018,-0.2941,1.3549,0.7603,2.1133,NA,NA,500874,1,2,Top,NA,NA,NA,NA,518595,NA,180331_173609,5.1243,-137.2693,-5.6962,-4.9635,31.6506,-13.6259,3.287,1.3485,NA,NA,NA,95.3,2298,6.944,529443,408236,452678,453943,642708,493316,501571,457803,53.556,NA,NA,NA,NA,NA,NA,NA,12,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,32,2018,Regular,1,0
CU,2018-03-31,83.3,-1.0604,5.3389,Jacob deGrom,425877,594798,field_out,hit_into_play,NA,NA,NA,NA,8,Yadier Molina pops out to second baseman Asdrubal Cabrera.,R,R,R,NYM,STL,X,4,popup,2,2,2018,0.805,-0.4746,0.2547,1.8766,NA,NA,500874,1,2,Top,171.35,148,NA,NA,518595,NA,180331_173649,1.4394,-121.4526,-0.6556,7.838,21.2412,-37.0102,3.287,1.3485,164,75.7,57.154,84.252,2563,6.567,529443,408236,452678,453943,642708,493316,501571,457803,53.9324,0.034,0.042,0,1,0,0,3,12,5,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,33,2018,Regular,1,0
CU,2018-03-31,80.9,-0.9984,5.4087,Jacob deGrom,657557,594798,NA,called_strike,NA,NA,NA,NA,14,NA,R,R,R,NYM,STL,S,NA,NA,0,0,2018,1.2336,-0.8511,0.9887,1.7911,NA,NA,500874,2,2,Top,NA,NA,NA,NA,518595,NA,180331_173729,2.0798,-117.8875,0.2163,11.0727,23.5057,-40.3634,3.5544,1.5596,NA,NA,NA,81.054,2701,6.427,529443,408236,452678,453943,642708,493316,501571,457803,54.0722,NA,NA,NA,NA,NA,NA,NA,13,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,34,2018,Regular,1,0
FF,2018-03-31,94.4,-1.0088,5.2652,Jacob deGrom,657557,594798,NA,called_strike,NA,NA,NA,NA,1,NA,R,R,R,NYM,STL,S,NA,NA,0,1,2018,-0.4525,1.3704,-0.7701,3.1305,NA,NA,500874,2,2,Top,NA,NA,NA,NA,518595,NA,180331_173749,1.6625,-137.5307,-2.99,-6.1959,31.394,-14.0715,3.5544,1.5596,NA,NA,NA,95.268,2353,6.793,529443,408236,452678,453943,642708,493316,501571,457803,53.7063,NA,NA,NA,NA,NA,NA,NA,13,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,35,2018,Regular,1,0
FF,2018-03-31,95.2,-1.0237,5.3333,Jacob deGrom,657557,594798,strikeout,swinging_strike,NA,NA,NA,NA,1,Paul DeJong strikes out swinging.,R,R,R,NYM,STL,S,2,NA,0,2,2018,-0.3968,1.3768,-0.3264,3.3974,NA,NA,500874,2,2,Top,NA,NA,NA,NA,518595,NA,180331_173807,2.7647,-138.7179,-2.5814,-5.8322,33.0967,-13.8151,3.5544,1.3233,NA,NA,NA,95.924,2311,6.783,529443,408236,452678,453943,642708,493316,501571,457803,53.7164,NA,NA,0,1,0,0,NA,13,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,36,2018,Regular,1,0
CU,2018-03-31,79.6,-1.2007,5.4537,Jacob deGrom,543939,594798,NA,called_strike,NA,NA,NA,NA,13,NA,R,L,R,NYM,STL,S,NA,NA,0,0,2018,0.8405,-0.5701,-1.0811,1.9104,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518595,NA,180331_175042,-1.3019,-115.9238,0.0632,7.7517,22.9575,-37.5064,3.135,1.3275,NA,NA,NA,79.289,2632,6.163,529443,408236,452678,453943,642708,493316,501571,457803,54.3368,NA,NA,NA,NA,NA,NA,NA,18,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,37,2018,Regular,0,0
CH,2018-03-31,87.7,-1.1663,5.308,Jacob deGrom,543939,594798,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,NYM,STL,B,NA,NA,0,1,2018,-1.2165,0.0834,-1.4594,3.0416,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518595,NA,180331_175056,1.9639,-127.9978,0.4601,-14.2982,26.8449,-31.4779,3.0468,1.3698,NA,NA,NA,89.827,1574,7.471,529443,408236,452678,453943,642708,493316,501571,457803,53.0284,NA,NA,NA,NA,NA,NA,NA,18,2,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,38,2018,Regular,0,0
FF,2018-03-31,94,-1.0914,5.4151,Jacob deGrom,543939,594798,NA,ball,NA,NA,NA,NA,12,NA,R,L,R,NYM,STL,B,NA,NA,1,1,2018,-0.1837,1.4652,0.959,3.9324,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518595,NA,180331_175111,5.7795,-136.8624,-1.4363,-3.6183,30.2662,-13.3849,3.0938,1.4641,NA,NA,NA,94.843,2352,6.754,529443,408236,452678,453943,642708,493316,501571,457803,53.746,NA,NA,NA,NA,NA,NA,NA,18,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,39,2018,Regular,0,0
CH,2018-03-31,87.1,-1.0699,5.3638,Jacob deGrom,543939,594798,NA,foul,NA,NA,NA,NA,11,NA,R,L,R,NYM,STL,S,NA,NA,2,1,2018,-1.1457,-0.0193,-1.0114,2.2614,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518595,NA,180331_175132,2.6475,-127.0808,-1.2726,-13.3923,26.985,-32.2868,2.9049,1.2278,288,89.1,31.7857,88.961,1550,7.382,529443,408236,452678,453943,642708,493316,501571,457803,53.1175,NA,NA,NA,NA,NA,NA,NA,18,4,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,40,2018,Regular,0,0
