pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,game_pitch_num,season_year,season_type,runner_on,scoring_position
CU,2015-10-09,82.8,-1.2947,5.6677,Jacob deGrom,457759,594798,field_out,hit_into_play,NA,NA,NA,NA,5,Justin Turner flies out to right fielder Curtis Granderson.,D,R,R,LAD,NYM,X,9,fly_ball,0,0,2015,0.34873333333333334,-0.2902,-0.095,2.422,NA,NA,NA,1,6,Bot,177.94,109,NA,NA,518595,NA,151009_204705,1.183,-120.536,0.163,5.098,21.687,-37.175,3.63,1.64,262,90.5,51.362,82.802,NA,6.244,446244,446263,502517,431151,514913,150212,493316,434158,54.2534,0.002,0,0,1,0,0,3,46,1,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,99,2015,Postseason,0,0
SL,2015-10-09,89.6,-1.356,5.5255,Jacob deGrom,444843,594798,NA,swinging_strike,NA,NA,NA,NA,9,NA,D,L,R,LAD,NYM,S,NA,NA,0,0,2015,0.099625,0.7676,0.542,1.594,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,518595,NA,151009_204753,3.245,-130.363,-5.272,2.881,24.15,-25.206,3.64,1.65,NA,NA,NA,90.22,2534,6.56,446244,446263,502517,431151,514913,150212,493316,434158,53.9376,NA,NA,NA,NA,NA,NA,NA,47,1,Slider,0,1,0,1,1,0,0,1,Standard,Strategic,100,2015,Postseason,0,0
FT,2015-10-09,95.7,-1.135,5.8774,Jacob deGrom,444843,594798,field_out,hit_into_play,NA,NA,NA,NA,2,Andre Ethier pops out to third baseman David Wright.,D,L,R,LAD,NYM,X,5,popup,0,1,2015,-0.9817,1.1273666666666666,-0.049,3.029,NA,NA,NA,2,6,Bot,105.95,166.28,NA,NA,518595,NA,151009_204815,4.302,-139.266,-3.206,-11.953,33.005,-19.467,3.64,1.65,127,87.6,67.78,96.301,2290,6.889,446244,446263,502517,431151,514913,150212,493316,434158,53.6093,0.009,0.009,0,1,0,0,3,47,2,2-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Strategic,101,2015,Postseason,0,0
SL,2015-10-09,88,-1.3093,5.5549,Jacob deGrom,454560,594798,NA,called_strike,NA,NA,NA,NA,3,NA,D,R,R,LAD,NYM,S,NA,NA,0,0,2015,0.09684166666666667,0.1957,0.457,2.917,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,518595,NA,151009_211713,3.133,-128.085,-0.455,2.738,23.657,-32.156,3.34,1.42,NA,NA,NA,88.774,2519,6.685,446244,446263,502517,431151,514913,493316,501571,434158,53.8123,NA,NA,NA,NA,NA,NA,NA,55,1,Slider,0,3,0,3,3,0,0,3,Strategic,Standard,102,2015,Postseason,0,0
CU,2015-10-09,83,-1.1548,5.9239,Jacob deGrom,454560,594798,NA,ball,NA,NA,NA,NA,14,NA,D,R,R,LAD,NYM,B,NA,NA,0,1,2015,0.467025,-0.15546666666666667,1.269,1.447,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,518595,NA,151009_211727,3.678,-120.706,-2.522,6.465,18.717,-35.84,3.29,1.41,NA,NA,NA,83.573,2606,6.335,446244,446263,502517,431151,514913,493316,501571,434158,54.1628,NA,NA,NA,NA,NA,NA,NA,55,2,Curveball,0,3,0,3,3,0,0,3,Strategic,Standard,103,2015,Postseason,0,0
FF,2015-10-09,96.1,-1.2461,5.7322,Jacob deGrom,454560,594798,NA,ball,NA,NA,NA,NA,11,NA,D,R,R,LAD,NYM,B,NA,NA,1,1,2015,-0.6616166666666666,1.1574666666666666,-1.021,3.411,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,518595,NA,151009_211742,1.091,-139.838,-2.587,-7.619,29.318,-18.765,3.35,1.5,NA,NA,NA,97.496,2346,7.032,446244,446263,502517,431151,514913,493316,501571,434158,53.4663,NA,NA,NA,NA,NA,NA,NA,55,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,104,2015,Postseason,0,0
FF,2015-10-09,96.3,-1.0959,5.5777,Jacob deGrom,454560,594798,NA,ball,NA,NA,NA,NA,14,NA,D,R,R,LAD,NYM,B,NA,NA,2,1,2015,-0.26916666666666667,1.4713666666666667,1.386,2.163,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,518595,NA,151009_211755,5.875,-139.958,-6.45,-1.978,31.042,-14.477,3.37,1.49,NA,NA,NA,96.401,2460,6.531,446244,446263,502517,431151,514913,493316,501571,434158,53.9672,NA,NA,NA,NA,NA,NA,NA,55,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,105,2015,Postseason,0,0
FF,2015-10-09,95.4,-1.1619,5.5334,Jacob deGrom,454560,594798,NA,called_strike,NA,NA,NA,NA,3,NA,D,R,R,LAD,NYM,S,NA,NA,3,1,2015,-0.727025,1.2635333333333334,0.644,2.851,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,518595,NA,151009_211814,5.477,-138.759,-4.112,-8.395,29.868,-17.584,3.33,1.46,NA,NA,NA,95.931,2278,6.689,446244,446263,502517,431151,514913,493316,501571,434158,53.8089,NA,NA,NA,NA,NA,NA,NA,55,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,106,2015,Postseason,0,0
FF,2015-10-09,95.6,-1.0497,5.5662,Jacob deGrom,454560,594798,field_out,hit_into_play,NA,NA,NA,NA,6,A.  J.   Ellis flies out to center fielder Juan Lagares.,D,R,R,LAD,NYM,X,8,fly_ball,3,2,2015,-0.4834833333333333,1.4384,0.827,2.473,NA,NA,NA,0,7,Bot,170.84,58.81,NA,NA,518595,NA,151009_211831,4.903,-138.955,-5.402,-4.952,32.123,-15.267,3.41,1.55,345,91.2,31.188,95.602,2435,6.554,446244,446263,502517,431151,514913,493316,501571,434158,53.9435,0.065,0.136,0,1,0,0,3,55,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,107,2015,Postseason,0,0
FF,2015-10-09,96,-1.2219,5.7331,Jacob deGrom,592626,594798,NA,ball,NA,NA,NA,NA,11,NA,D,L,R,LAD,NYM,B,NA,NA,0,0,2015,-0.5127083333333333,0.9396,-0.883,4.449,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,518595,NA,151009_211921,0.932,-139.833,0.632,-5.521,27.46,-21.744,3.13,1.42,NA,NA,NA,97.084,2197,6.705,446244,446263,502517,431151,514913,493316,501571,434158,53.7929,NA,NA,NA,NA,NA,NA,NA,56,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,108,2015,Postseason,0,0
CH,2015-10-09,86.6,-1.0411,5.6196,Jacob deGrom,592626,594798,NA,called_strike,NA,NA,NA,NA,7,NA,D,L,R,LAD,NYM,S,NA,NA,1,0,2015,-1.202975,0.4021,-0.513,1.815,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,518595,NA,151009_211935,3.153,-126.063,-2.725,-12.485,24.026,-29.815,2.97,1.37,NA,NA,NA,87.536,1674,6.854,446244,446263,502517,431151,514913,493316,501571,434158,53.6439,NA,NA,NA,NA,NA,NA,NA,56,2,Changeup,0,3,0,3,3,0,0,3,Infield shift,Strategic,109,2015,Postseason,0,0
FF,2015-10-09,96.9,-1.123,5.5537,Jacob deGrom,592626,594798,NA,ball,NA,NA,NA,NA,11,NA,D,L,R,LAD,NYM,B,NA,NA,1,1,2015,-0.63935,1.1144666666666667,-0.81,4.399,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,518595,NA,151009_212001,1.37,-141.113,-0.039,-7.413,31.067,-19.197,3.47,1.59,NA,NA,NA,97.68,2358,6.778,446244,446263,502517,431151,514913,493316,501571,434158,53.7202,NA,NA,NA,NA,NA,NA,NA,56,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,110,2015,Postseason,0,0
FT,2015-10-09,97,-1.223,5.8114,Jacob deGrom,592626,594798,NA,swinging_strike,NA,NA,NA,NA,4,NA,D,L,R,LAD,NYM,S,NA,NA,2,1,2015,-1.1139083333333333,0.9095,-0.437,2.481,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,518595,NA,151009_212021,3.766,-141.14,-4.519,-14.293,31.419,-22.085,3.47,1.59,NA,NA,NA,97.285,2102,6.53,446244,446263,502517,431151,514913,493316,501571,434158,53.9674,NA,NA,NA,NA,NA,NA,NA,56,4,2-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,111,2015,Postseason,0,0
FF,2015-10-09,97.2,-1.152,5.9976,Jacob deGrom,592626,594798,NA,ball,NA,NA,NA,NA,11,NA,D,L,R,LAD,NYM,B,NA,NA,2,2,2015,-0.63935,1.0456666666666667,-0.508,3.849,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,518595,NA,151009_212042,2.422,-141.461,-1.205,-7.481,30,-20.064,3.17,1.46,NA,NA,NA,97.972,2241,6.622,446244,446263,502517,431151,514913,493316,501571,434158,53.8759,NA,NA,NA,NA,NA,NA,NA,56,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,112,2015,Postseason,0,0
FF,2015-10-09,96.8,-1.0178,5.5638,Jacob deGrom,592626,594798,NA,foul,NA,NA,NA,NA,6,NA,D,L,R,LAD,NYM,S,NA,NA,3,2,2015,-0.57255,1.3796333333333333,0.369,2.234,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,518595,NA,151009_212111,3.876,-140.816,-6.3,-6.452,29.093,-15.414,3.47,1.59,NA,NA,NA,97.904,2275,6.872,446244,446263,502517,431151,514913,493316,501571,434158,53.6261,NA,NA,NA,NA,NA,NA,NA,56,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,113,2015,Postseason,0,0
FF,2015-10-09,97.2,-1.0792,5.5862,Jacob deGrom,592626,594798,NA,foul,NA,NA,NA,NA,5,NA,D,L,R,LAD,NYM,S,NA,NA,3,2,2015,-0.6477,1.0858,0.228,2.744,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,518595,NA,151009_212138,3.971,-141.467,-4.068,-7.568,30.761,-19.522,3.47,1.59,NA,NA,NA,97.61,2291,6.589,446244,446263,502517,431151,514913,493316,501571,434158,53.9087,NA,NA,NA,NA,NA,NA,NA,56,7,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,114,2015,Postseason,0,0
CH,2015-10-09,86.3,-1.1574,5.3956,Jacob deGrom,592626,594798,NA,foul,NA,NA,NA,NA,7,NA,D,L,R,LAD,NYM,S,NA,NA,3,2,2015,-1.4145083333333333,0.11256666666666666,-0.402,1.872,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,518595,NA,151009_212210,3.967,-125.672,-2.098,-14.809,24.723,-33.079,3.47,1.59,NA,NA,NA,87.432,1654,7.095,446244,446263,502517,431151,514913,493316,501571,434158,53.4029,NA,NA,NA,NA,NA,NA,NA,56,8,Changeup,0,3,0,3,3,0,0,3,Infield shift,Strategic,115,2015,Postseason,0,0
CH,2015-10-09,86.3,-1.0883,5.4681,Jacob deGrom,592626,594798,strikeout,swinging_strike,NA,NA,NA,NA,7,Joc Pederson strikes out swinging.,D,L,R,LAD,NYM,S,2,NA,3,2,2015,-1.2001916666666668,0.5999,-0.338,1.703,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,518595,NA,151009_212241,3.329,-125.6,-3.552,-12.315,24.905,-27.63,3.47,1.59,NA,NA,NA,87.357,1860,7.033,446244,446263,502517,431151,514913,493316,501571,434158,53.4645,NA,NA,0,1,0,0,NA,56,9,Changeup,0,3,0,3,3,0,0,3,Infield shift,Strategic,116,2015,Postseason,0,0
FT,2015-10-09,97.1,-1.1421,5.6027,Jacob deGrom,400284,594798,NA,called_strike,NA,NA,NA,NA,8,NA,D,L,R,LAD,NYM,S,NA,NA,0,0,2015,-1.077725,1.2635333333333334,-0.118,1.815,NA,NA,NA,2,7,Bot,NA,NA,NA,NA,518595,NA,151009_212323,4.239,-141.139,-6.933,-13.831,30.033,-17.029,3.48,1.67,NA,NA,NA,97.815,2300,6.759,446244,446263,502517,431151,514913,493316,501571,434158,53.7385,NA,NA,NA,NA,NA,NA,NA,57,1,2-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,117,2015,Postseason,0,0
SL,2015-10-09,89.6,-1.1412,5.5633,Jacob deGrom,400284,594798,NA,ball,NA,NA,NA,NA,14,NA,D,L,R,LAD,NYM,B,NA,NA,0,1,2015,0.2805416666666667,0.46086666666666665,1.12,1.118,NA,NA,NA,2,7,Bot,NA,NA,NA,NA,518595,NA,151009_212343,3.96,-130.315,-5.605,5.126,24.652,-28.938,3.48,1.6,NA,NA,NA,90.083,NA,6.556,446244,446263,502517,431151,514913,493316,501571,434158,53.9422,NA,NA,NA,NA,NA,NA,NA,57,2,Slider,0,3,0,3,3,0,0,3,Standard,Standard,118,2015,Postseason,0,0
FF,2015-10-09,96.5,-1.1666,5.5821,Jacob deGrom,400284,594798,NA,foul,NA,NA,NA,NA,7,NA,D,L,R,LAD,NYM,S,NA,NA,1,1,2015,-0.6866666666666666,1.2262666666666666,-0.473,2.099,NA,NA,NA,2,7,Bot,NA,NA,NA,NA,518595,NA,151009_212405,2.492,-140.359,-5.873,-8,31.332,-17.795,3.55,1.63,NA,NA,NA,96.934,2387,6.696,446244,446263,502517,431151,514913,493316,501571,434158,53.8017,NA,NA,NA,NA,NA,NA,NA,57,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,119,2015,Postseason,0,0
FF,2015-10-09,97.4,-1.2075,5.6357,Jacob deGrom,400284,594798,NA,foul,NA,NA,NA,NA,3,NA,D,L,R,LAD,NYM,S,NA,NA,1,2,2015,-0.6463083333333334,1.1216333333333333,0.808,3.255,NA,NA,NA,2,7,Bot,NA,NA,NA,NA,518595,NA,151009_212430,5.926,-141.637,-2.714,-7.531,32.884,-19.056,3.55,1.63,NA,NA,NA,97.928,2364,6.781,446244,446263,502517,431151,514913,493316,501571,434158,53.7165,NA,NA,NA,NA,NA,NA,NA,57,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,120,2015,Postseason,0,0
CH,2015-10-09,87,-1.2006,5.2692,Jacob deGrom,400284,594798,strikeout,swinging_strike,NA,NA,NA,NA,7,Chase Utley strikes out swinging.,D,L,R,LAD,NYM,S,2,NA,1,2,2015,-1.102775,0.1355,-0.829,1.517,NA,NA,NA,2,7,Bot,NA,NA,NA,NA,518595,NA,151009_212454,2.308,-126.654,-2.934,-11.392,25.192,-32.833,3.55,1.63,NA,NA,NA,88.491,1964,7.306,446244,446263,502517,431151,514913,493316,501571,434158,53.1917,NA,NA,0,1,0,0,NA,57,5,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,121,2015,Postseason,0,0
FF,2015-10-15,96.6,-1.0288,5.5266,Jacob deGrom,435062,594798,NA,called_strike,NA,NA,NA,NA,3,NA,D,R,R,LAD,NYM,S,NA,NA,0,0,2015,-0.6741416666666666,1.4570333333333334,0.402,2.797,NA,NA,NA,0,1,Bot,NA,NA,NA,NA,518595,NA,151015_172305,4.4,-140.457,-5.041,-7.841,30.317,-14.489,3.35,1.45,NA,NA,NA,97.38,2260,6.85,446258,446263,502517,431151,527038,624424,493316,434158,53.6476,NA,NA,NA,NA,NA,NA,NA,6,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,1,2015,Postseason,0,0
FT,2015-10-15,96.2,-1.031,5.5793,Jacob deGrom,435062,594798,NA,ball,NA,NA,NA,NA,14,NA,D,R,R,LAD,NYM,B,NA,NA,0,1,2015,-1.3310083333333333,1.0184333333333333,1.11,0.982,NA,NA,NA,0,1,Bot,NA,NA,NA,NA,518595,NA,151015_172317,7.831,-139.632,-8.512,-17.141,29.814,-20.756,3.35,1.45,NA,NA,NA,96.975,2215,6.951,446258,446263,502517,431151,527038,624424,493316,434158,53.5471,NA,NA,NA,NA,NA,NA,NA,6,2,2-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,2,2015,Postseason,0,0
FT,2015-10-15,96.9,-1.0723,5.5647,Jacob deGrom,435062,594798,field_out,hit_into_play,NA,NA,NA,NA,6,Howie Kendrick lines out to first baseman Lucas Duda.,D,R,R,LAD,NYM,X,3,line_drive,1,1,2015,-1.2809083333333333,1.4756666666666667,0.637,2.436,NA,NA,NA,0,1,Bot,147.52,172.37,NA,NA,518595,NA,151015_172330,6.694,-140.828,-6.012,-16.647,31.308,-14.193,3.35,1.45,154,104.4,5.413,97.775,2320,6.986,446258,446263,502517,431151,527038,624424,493316,434158,53.5116,0.625,0.574,0,1,0,0,4,6,3,2-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,3,2015,Postseason,0,0
CU,2015-10-15,84.5,-1.1753,5.2879,Jacob deGrom,608369,594798,NA,swinging_strike,NA,NA,NA,NA,14,NA,D,L,R,LAD,NYM,S,NA,NA,0,0,2015,0.2513166666666667,0.25303333333333333,0.629,1.4,NA,NA,NA,1,1,Bot,NA,NA,NA,NA,518595,NA,151015_172359,2.836,-122.974,-3.867,4.263,20.313,-31.521,3.62,1.59,NA,NA,NA,84.838,NA,6.337,446258,446263,502517,431151,527038,624424,493316,434158,54.1606,NA,NA,NA,NA,NA,NA,NA,7,1,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,4,2015,Postseason,0,0
FF,2015-10-15,96.2,-1.2654,5.4239,Jacob deGrom,608369,594798,NA,ball,NA,NA,NA,NA,11,NA,D,L,R,LAD,NYM,B,NA,NA,0,1,2015,-0.6755333333333333,1.4928666666666668,-0.935,3.245,NA,NA,NA,1,1,Bot,NA,NA,NA,NA,518595,NA,151015_172412,1.531,-139.966,-3.77,-7.843,29.154,-14.055,3.62,1.59,NA,NA,NA,96.989,2382,6.752,446258,446263,502517,431151,527038,624424,493316,434158,53.7456,NA,NA,NA,NA,NA,NA,NA,7,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,5,2015,Postseason,0,0
FF,2015-10-15,96.7,-1.2374,5.4907,Jacob deGrom,608369,594798,NA,foul,NA,NA,NA,NA,1,NA,D,L,R,LAD,NYM,S,NA,NA,1,1,2015,-0.40555,1.5903333333333334,-0.433,3.048,NA,NA,NA,1,1,Bot,NA,NA,NA,NA,518595,NA,151015_172423,1.969,-140.651,-4.553,-4.008,28.642,-12.461,3.62,1.59,NA,NA,NA,97.696,2423,6.839,446258,446263,502517,431151,527038,624424,493316,434158,53.659,NA,NA,NA,NA,NA,NA,NA,7,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,6,2015,Postseason,0,0
FF,2015-10-15,98,-1.0364,5.6809,Jacob deGrom,608369,594798,single,hit_into_play_no_out,NA,NA,NA,NA,1,Corey Seager singles on a line drive to left fielder Michael Conforto.,D,L,R,LAD,NYM,X,NA,line_drive,1,2,2015,-0.7117166666666667,1.3853666666666666,-0.761,3.498,NA,NA,NA,1,1,Bot,86.18,134.85,NA,NA,518595,NA,151015_172441,1.611,-142.677,-3.131,-8.552,35.473,-15.19,3.62,1.59,243,96.1,15.725,98.342,2412,6.791,446258,446263,502517,431151,527038,624424,493316,434158,53.7064,0.551,0.586,0.9,1,1,0,4,7,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,7,2015,Postseason,0,0
SL,2015-10-15,91,-1.1212,5.6614,Jacob deGrom,408236,594798,NA,ball,NA,NA,NA,NA,12,NA,D,L,R,LAD,NYM,B,NA,NA,0,0,2015,-0.13695833333333332,0.5268,0.834,4.025,NA,NA,608369,1,1,Bot,NA,NA,NA,NA,518595,NA,151015_172527,4.311,-132.462,1.074,-0.09,27.063,-28.028,3.73,1.85,NA,NA,NA,91.341,2478,6.566,446258,446263,502517,431151,527038,624424,493316,434158,53.9317,NA,NA,NA,NA,NA,NA,NA,8,1,Slider,0,1,0,1,1,0,0,1,Standard,Standard,8,2015,Postseason,1,0
FF,2015-10-15,97.1,-1.125,5.5919,Jacob deGrom,408236,594798,NA,foul,NA,NA,NA,NA,5,NA,D,L,R,LAD,NYM,S,NA,NA,1,0,2015,-0.8661916666666667,1.2248333333333334,-0.262,2.463,NA,NA,608369,1,1,Bot,NA,NA,NA,NA,518595,NA,151015_172551,3.253,-141.268,-5.112,-10.694,32.112,-17.657,3.73,1.85,NA,NA,NA,98.031,2262,6.984,446258,446263,502517,431151,527038,624424,493316,434158,53.5135,NA,NA,NA,NA,NA,NA,NA,8,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,9,2015,Postseason,1,0
FT,2015-10-15,96.9,-0.9661,5.6795,Jacob deGrom,408236,594798,NA,ball,NA,NA,NA,NA,13,NA,D,L,R,LAD,NYM,B,NA,NA,1,1,2015,-1.2878666666666667,1.3065333333333333,-1.072,2.4,NA,NA,608369,1,1,Bot,NA,NA,NA,NA,518595,NA,151015_172622,1.884,-140.953,-5.87,-16.77,31.625,-16.548,3.73,1.85,NA,NA,NA,97.925,2256,7.001,446258,446263,502517,431151,527038,624424,493316,434158,53.4963,NA,NA,NA,NA,NA,NA,NA,8,3,2-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,10,2015,Postseason,1,0
FT,2015-10-15,96.9,-1.1511,5.5889,Jacob deGrom,408236,594798,NA,ball,NA,NA,NA,NA,13,NA,D,L,R,LAD,NYM,B,NA,NA,2,1,2015,-1.3797166666666667,1.3868,-1.049,2.258,NA,NA,608369,1,1,Bot,NA,NA,NA,NA,518595,NA,151015_172648,2.787,-140.965,-6.337,-18.063,32.137,-15.448,3.73,1.85,NA,NA,NA,96.961,2224,6.512,446258,446263,502517,431151,527038,624424,493316,434158,53.9859,NA,NA,NA,NA,NA,NA,NA,8,4,2-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,11,2015,Postseason,1,0
SL,2015-10-15,91.4,-1.1051,5.8072,Jacob deGrom,408236,594798,single,hit_into_play_no_out,NA,NA,NA,NA,5,Adrian Gonzalez singles on a line drive to right fielder Curtis Granderson.   Corey Seager to 3rd.,D,L,R,LAD,NYM,X,NA,line_drive,3,1,2015,-0.059025,0.45943333333333336,-0.076,3.125,NA,NA,608369,1,1,Bot,179.46,123.7,NA,NA,518595,NA,151015_172715,1.862,-133.1,-1.066,0.923,26.659,-28.826,3.73,1.85,205,98.5,15.005,91.908,2506,6.547,446258,446263,502517,431151,527038,624424,493316,434158,53.9505,0.572,0.604,0.9,1,1,0,4,8,5,Slider,0,1,0,1,1,0,0,1,Standard,Standard,12,2015,Postseason,1,0
FT,2015-10-15,97.8,-1.0412,5.6275,Jacob deGrom,457759,594798,NA,ball,NA,NA,NA,NA,8,NA,D,R,R,LAD,NYM,B,NA,NA,0,0,2015,-1.3226583333333333,1.2535,-0.16,1.576,608369,NA,408236,1,1,Bot,NA,NA,NA,NA,518595,NA,151015_172822,4.649,-142.066,-8.056,-17.592,31.232,-17.011,3.68,1.65,NA,NA,NA,98.727,2284,6.977,446258,446263,502517,431151,527038,624424,493316,434158,53.5208,NA,NA,NA,NA,NA,NA,NA,9,1,2-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,13,2015,Postseason,1,1
SL,2015-10-15,92.2,-1.2385,5.577,Jacob deGrom,457759,594798,NA,swinging_strike,NA,NA,NA,NA,14,NA,D,R,R,LAD,NYM,S,NA,NA,1,0,2015,0.16781666666666667,0.7059666666666666,1.36,1.376,608369,NA,408236,1,1,Bot,NA,NA,NA,NA,518595,NA,151015_172845,5.044,-134.171,-6.032,3.922,27.304,-25.619,3.68,1.65,NA,NA,NA,92.697,1195,6.654,446258,446263,502517,431151,527038,624424,493316,434158,53.8437,NA,NA,NA,NA,NA,NA,NA,9,2,Slider,0,1,0,1,1,0,0,1,Standard,Standard,14,2015,Postseason,1,1
FT,2015-10-15,97.3,-1.0517,5.5684,Jacob deGrom,457759,594798,NA,foul,NA,NA,NA,NA,7,NA,D,R,R,LAD,NYM,S,NA,NA,1,1,2015,-1.4632166666666666,1.2434666666666667,-0.695,1.918,608369,NA,408236,1,1,Bot,NA,NA,NA,NA,518595,NA,151015_172913,3.588,-141.542,-6.847,-19.347,33.818,-17.396,3.68,1.65,NA,NA,NA,98.114,2291,7.039,446258,446263,502517,431151,527038,624424,493316,434158,53.4584,NA,NA,NA,NA,NA,NA,NA,9,3,2-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,15,2015,Postseason,1,1
SL,2015-10-15,91.7,-1.173,5.6282,Jacob deGrom,457759,594798,single,hit_into_play_score,NA,NA,NA,NA,9,Justin Turner singles on a line drive to right fielder Curtis Granderson.   Corey Seager scores.    Adrian Gonzalez to 3rd.,D,R,R,LAD,NYM,X,NA,line_drive,1,2,2015,0.11771666666666666,0.8177666666666666,0.531,1.667,608369,NA,408236,1,1,Bot,180.48,121.67,NA,NA,518595,NA,151015_172947,3.03,-133.511,-5.661,3.231,27.14,-24.271,3.68,1.65,230,91,15.216,92.382,2611,6.712,446258,446263,502517,431151,527038,624424,493316,434158,53.7859,0.802,0.784,0.9,1,1,0,4,9,4,Slider,0,1,0,1,1,0,0,1,Standard,Standard,16,2015,Postseason,1,1
FF,2015-10-15,97.8,-1.0785,5.5675,Jacob deGrom,444843,594798,NA,called_strike,NA,NA,NA,NA,1,NA,D,L,R,LAD,NYM,S,NA,NA,0,0,2015,-0.5085333333333333,1.4656333333333333,-0.723,3.175,408236,NA,457759,1,1,Bot,NA,NA,NA,NA,518595,NA,151015_173056,1.129,-142.355,-4.127,-5.641,29.752,-13.81,3.56,1.63,NA,NA,NA,98.893,2376,6.874,446258,446263,502517,431151,527038,624424,493316,434158,53.624,NA,NA,NA,NA,NA,NA,NA,10,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,17,2015,Postseason,1,1
FF,2015-10-15,97.7,-1.173,5.5253,Jacob deGrom,444843,594798,single,hit_into_play_score,NA,NA,NA,NA,6,Andre Ethier singles on a soft fly ball to left fielder Michael Conforto.   Adrian Gonzalez scores.    Justin Turner to 2nd.,D,L,R,LAD,NYM,X,NA,fly_ball,0,1,2015,-0.6880583333333333,1.4498666666666666,0.515,2.637,408236,NA,457759,1,1,Bot,99.36,121.67,NA,NA,518595,NA,151015_173122,5.186,-142.12,-5.321,-8.225,31.639,-14.217,3.56,1.63,205,65.2,36.373,98.423,2376,6.842,446258,446263,502517,431151,527038,624424,493316,434158,53.6553,0.66,0.629,0.9,1,1,0,4,10,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,18,2015,Postseason,1,1
