pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,game_pitch_num,season_year,season_type,runner_on,scoring_position
SL,2017-04-05,89.7,-1.4619,5.4095,Jacob deGrom,455976,594798,strikeout,called_strike,NA,NA,NA,NA,13,Nick Markakis called out on strikes.,R,L,R,NYM,ATL,S,2,NA,0,2,2017,-0.0416,0.4756,-0.8686,2.0137,NA,NA,NA,1,2,Top,NA,NA,NA,NA,518595,NA,170405_233026,1.565,-130.6527,-3.4355,-0.8174,28.2287,-26.1664,3.66,1.73,NA,NA,NA,90.128,2584,6.557,490120,446263,435522,408314,452678,493316,434158,457803,53.9429,NA,NA,0,1,0,0,NA,9,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,21,2017,Regular,0,0
FT,2017-04-05,93.9,-1.2095,5.4059,Jacob deGrom,NA,594798,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,NYM,ATL,B,NA,NA,0,0,2017,-1.2448,0.9843,1.3345,2.131,NA,NA,NA,2,2,Top,NA,NA,NA,NA,518595,NA,170405_233107,9.479,-136.4447,-4.9537,-17.9727,32.5462,-18.7743,3.21,1.49,NA,NA,NA,94.388,2334,6.844,490120,446263,435522,408314,452678,493316,434158,457803,53.6557,NA,NA,NA,NA,NA,NA,NA,10,1,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,22,2017,Regular,0,0
FF,2017-04-05,95.3,-1.2668,5.331,Jacob deGrom,NA,594798,NA,foul,NA,NA,NA,NA,2,NA,R,R,R,NYM,ATL,S,NA,NA,1,0,2017,-1.217,1.4957,-0.0598,2.8879,NA,NA,NA,2,2,Top,NA,NA,NA,NA,518595,NA,170405_233126,6.0296,-138.5602,-4.1403,-17.3382,36.9019,-11.9589,3.21,1.49,NA,NA,NA,95.496,2483,6.889,490120,446263,435522,408314,452678,493316,434158,457803,53.6102,NA,NA,NA,NA,NA,NA,NA,10,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,23,2017,Regular,0,0
FF,2017-04-05,94.2,-1.0333,5.5134,Jacob deGrom,408252,594798,field_out,hit_into_play,NA,NA,NA,NA,3,"Brandon Phillips grounds out, second baseman Neil Walker to first baseman Lucas Duda.",R,R,R,NYM,ATL,X,4,ground_ball,1,1,2017,-1.3408,1.7277,0.6012,3.2339,NA,NA,NA,2,2,Top,168.53,75.87,NA,NA,518595,NA,170405_233152,7.3402,-136.8852,-4.0532,-18.7905,34.9126,-9.5604,3.21,1.49,84,97,2.729,94.351,2381,6.81,490120,446263,435522,408314,452678,493316,434158,457803,53.6893,0.488,0.465,0,1,0,0,4,10,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,24,2017,Regular,0,0
FF,2017-04-05,94.4,-1.2654,5.4571,Jacob deGrom,NA,594798,NA,called_strike,NA,NA,NA,NA,14,NA,R,R,R,NYM,ATL,S,NA,NA,0,0,2017,-0.8605,1.5987,1.0328,2.2824,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518595,NA,170405_233847,8.0374,-137.2824,-6.2261,-12.9729,33.1181,-10.3715,3.38,1.47,NA,NA,NA,95.145,2430,6.959,490120,446263,435522,408314,452678,493316,434158,457803,53.5405,NA,NA,NA,NA,NA,NA,NA,14,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,25,2017,Regular,0,0
SL,2017-04-05,89.3,-1.3641,5.2913,Jacob deGrom,NA,594798,NA,ball,NA,NA,NA,NA,12,NA,R,R,R,NYM,ATL,B,NA,NA,0,1,2017,0.0632,0.3381,1.2097,2.4576,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518595,NA,170405_233900,6.2411,-130.0245,-1.7319,-0.4913,25.371,-28.1369,3.38,1.47,NA,NA,NA,90.107,2520,6.595,490120,446263,435522,408314,452678,493316,434158,457803,53.9048,NA,NA,NA,NA,NA,NA,NA,14,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,26,2017,Regular,0,0
FT,2017-04-05,95.2,-1.2112,5.3441,Jacob deGrom,NA,594798,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,NYM,ATL,B,NA,NA,1,1,2017,-1.3992,1.1476,1.487,1.7177,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518595,NA,170405_233915,10.3708,-138.2586,-6.5199,-20.5852,31.2742,-15.9308,3.38,1.47,NA,NA,NA,95.942,2425,6.857,490120,446263,435522,408314,452678,493316,434158,457803,53.643,NA,NA,NA,NA,NA,NA,NA,14,3,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,27,2017,Regular,0,0
SL,2017-04-05,89.7,-1.2524,5.3111,Jacob deGrom,NA,594798,NA,ball,NA,NA,NA,NA,12,NA,R,R,R,NYM,ATL,B,NA,NA,2,1,2017,0.2777,0.5596,1.4271,2.4291,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518595,NA,170405_233933,6.0714,-130.6445,-2.4244,2.1255,23.8881,-25.3888,3.38,1.47,NA,NA,NA,90.719,2472,6.566,490120,446263,435522,408314,452678,493316,434158,457803,53.9332,NA,NA,NA,NA,NA,NA,NA,14,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,28,2017,Regular,0,0
FT,2017-04-05,94.5,-1.2676,5.3382,Jacob deGrom,611177,594798,walk,ball,NA,NA,NA,NA,14,Adonis Garcia walks.,R,R,R,NYM,ATL,B,NA,NA,3,1,2017,-1.2856,0.8253,0.9442,1.5617,NA,NA,NA,0,3,Top,NA,NA,NA,NA,518595,NA,170405_233951,8.7782,-137.3754,-6.0811,-18.5324,30.2119,-20.364,3.38,1.47,NA,NA,NA,95.504,2331,6.907,490120,446263,435522,408314,452678,493316,434158,457803,53.5923,NA,NA,0.7,1,0,0,NA,14,5,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,29,2017,Regular,0,0
FT,2017-04-05,93.4,-1.143,5.5116,Jacob deGrom,NA,594798,NA,ball,NA,NA,NA,NA,12,NA,R,R,R,NYM,ATL,B,NA,NA,0,0,2017,-1.4063,1.4284,1.0618,3.397,NA,NA,611177,0,3,Top,NA,NA,NA,NA,518595,NA,170405_234059,8.9224,-135.8277,-2.8788,-19.7041,31.7269,-13.8064,3.22,1.45,NA,NA,NA,94.046,2399,6.853,490120,446263,435522,408314,452678,493316,434158,457803,53.6464,NA,NA,NA,NA,NA,NA,NA,15,1,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,30,2017,Regular,1,0
